"","parentEventID","order","observado","estimado","s.e.","LCL","UCL","grp","cmb_smpEf","verbatimLa","verbatimLo","decimalLat","decimalLon","GrupoBiolo","Tipo","Habitat","Dis_CP","Dis_Oleodu","Dis_Pozo","Dis_Pozact","Dis_Ferroc","Dis_Kale","Dis_Plater","DisBosque","Dis_CobNat","Dis_Cienag","Dis_MGSG","Dis_Dre345","UCSuelo","Cobertura","CobAves","CobHerp","CobCopr","CobMarip","CobHorm","CobColl","CobMam","CobBot","Tam_Parche","Plataf","Dis_PlatEf","Orden","Dis_ViaPri","Dia_ViaSec","Red.Hidrica","CuerpAgua","NomCuerpAg","FInt19meanx","HEH18meanx"
"50","ANH_158","Shannon diversity",6.856,11.073,3.642,6.856,18.211,"VES",0.88317107093185,"7°21' 3,697"" N","73°49' 35,324"" W",7.35102700024,-73.826479,"Herpetos","T","Bosque ripario",2600.65829088,254.880223154,6032.01050031,6032.01050031,2656.51228879,2236.10642686,10509.734724,0,0,5283.05583874,8416.46915865,2090.20268941,"PVCb2","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,18.8753280657,"Kale",2236.10642686,0,2866.26564404,1247.63943078,NA,NA,NA,12,NA
"51","ANH_158","Simpson diversity",5.828,8,3.194,5.828,14.261,"VES",0.88317107093185,"7°21' 3,697"" N","73°49' 35,324"" W",7.35102700024,-73.826479,"Herpetos","T","Bosque ripario",2600.65829088,254.880223154,6032.01050031,6032.01050031,2656.51228879,2236.10642686,10509.734724,0,0,5283.05583874,8416.46915865,2090.20268941,"PVCb2","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,18.8753280657,"Kale",2236.10642686,0,2866.26564404,1247.63943078,NA,NA,NA,12,NA
"52","ANH_159","Species richness",9,15.667,9.775,9.817,63.411,"VES",1,"7°16' 41,308"" N","73°49' 36,782"" W",7.27814100024,-73.826884,"Herpetos","T","Bosque ripario",5084.54673962,1677.42620018,3126.67797944,5536.96505486,4385.12877234,9288.76029722,5788.48012937,0,0,7139.43499503,4780.32847124,4439.07557358,"PVAa","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,28.1785589872,"Platero",5788.48012937,0,1781.68861093,3827.73583254,NA,NA,NA,12,NA
"53","ANH_159","Shannon diversity",7.609,10.398,2.275,7.609,14.857,"VES",1,"7°16' 41,308"" N","73°49' 36,782"" W",7.27814100024,-73.826884,"Herpetos","T","Bosque ripario",5084.54673962,1677.42620018,3126.67797944,5536.96505486,4385.12877234,9288.76029722,5788.48012937,0,0,7139.43499503,4780.32847124,4439.07557358,"PVAa","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,28.1785589872,"Platero",5788.48012937,0,1781.68861093,3827.73583254,NA,NA,NA,12,NA
"54","ANH_159","Simpson diversity",6.785,8.121,1.518,6.785,11.097,"VES",1,"7°16' 41,308"" N","73°49' 36,782"" W",7.27814100024,-73.826884,"Herpetos","T","Bosque ripario",5084.54673962,1677.42620018,3126.67797944,5536.96505486,4385.12877234,9288.76029722,5788.48012937,0,0,7139.43499503,4780.32847124,4439.07557358,"PVAa","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,28.1785589872,"Platero",5788.48012937,0,1781.68861093,3827.73583254,NA,NA,NA,12,NA
"55","ANH_160","Species richness",8,14.75,7.74,9.121,48.657,"VES",0.737134909596662,"7°15' 44,233"" N","73°49' 16,784"" W",7.26228700024,-73.821329,"Herpetos","T","Bosque ripario",3759.70213658,439.355501052,3302.11999663,3759.93448975,3971.89330336,11134.096486,6362.04780419,0,0,7886.73010475,2963.75823468,6288.88582141,"PVAa","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,86.2216461436,"Platero",6362.04780419,0,1422.38669404,3385.03586655,NA,NA,NA,11.25,NA
"56","ANH_160","Shannon diversity",7.579,15.708,7.577,7.579,30.558,"VES",0.737134909596662,"7°15' 44,233"" N","73°49' 16,784"" W",7.26228700024,-73.821329,"Herpetos","T","Bosque ripario",3759.70213658,439.355501052,3302.11999663,3759.93448975,3971.89330336,11134.096486,6362.04780419,0,0,7886.73010475,2963.75823468,6288.88582141,"PVAa","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,86.2216461436,"Platero",6362.04780419,0,1422.38669404,3385.03586655,NA,NA,NA,11.25,NA
"57","ANH_160","Simpson diversity",7.143,17.125,5.901,7.143,28.691,"VES",0.737134909596662,"7°15' 44,233"" N","73°49' 16,784"" W",7.26228700024,-73.821329,"Herpetos","T","Bosque ripario",3759.70213658,439.355501052,3302.11999663,3759.93448975,3971.89330336,11134.096486,6362.04780419,0,0,7886.73010475,2963.75823468,6288.88582141,"PVAa","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,86.2216461436,"Platero",6362.04780419,0,1422.38669404,3385.03586655,NA,NA,NA,11.25,NA
"58","ANH_162","Species richness",5,5.75,1.468,5.064,13.78,"VES",0.596662030598053,"7°21' 3,521"" N","73°53' 18,550"" W",7.35097800024,-73.888486,"Herpetos","T","Laguna",28.9839996631,2026.46891354,2733.50798059,2755.4853328,1442.67475031,3088.27095669,8762.9702184,1042.69606286,6.05759854513,0,1639.02557715,1405.30265122,"RVCa","Zonas Pantanosas",NA,"Ciénaga",NA,NA,NA,NA,NA,NA,65.005487393,"Kale",3088.27095669,0,1034.64346418,2934.33208527,NA,NA,NA,1,NA
"59","ANH_162","Shannon diversity",4.586,5.847,1.671,4.586,9.122,"VES",0.596662030598053,"7°21' 3,521"" N","73°53' 18,550"" W",7.35097800024,-73.888486,"Herpetos","T","Laguna",28.9839996631,2026.46891354,2733.50798059,2755.4853328,1442.67475031,3088.27095669,8762.9702184,1042.69606286,6.05759854513,0,1639.02557715,1405.30265122,"RVCa","Zonas Pantanosas",NA,"Ciénaga",NA,NA,NA,NA,NA,NA,65.005487393,"Kale",3088.27095669,0,1034.64346418,2934.33208527,NA,NA,NA,1,NA
"60","ANH_162","Simpson diversity",4.263,5.65,1.488,4.263,8.567,"VES",0.596662030598053,"7°21' 3,521"" N","73°53' 18,550"" W",7.35097800024,-73.888486,"Herpetos","T","Laguna",28.9839996631,2026.46891354,2733.50798059,2755.4853328,1442.67475031,3088.27095669,8762.9702184,1042.69606286,6.05759854513,0,1639.02557715,1405.30265122,"RVCa","Zonas Pantanosas",NA,"Ciénaga",NA,NA,NA,NA,NA,NA,65.005487393,"Kale",3088.27095669,0,1034.64346418,2934.33208527,NA,NA,NA,1,NA
"61","ANH_163","Species richness",4,4.188,0.588,4.009,7.863,"VES",0.635605006954103,"7°16' 15,121"" N","73°53' 39,199"" W",7.27086700024,-73.894222,"Herpetos","T","Laguna",3203.1476325,8290.44104495,1538.70335736,1538.70335736,6820.74306223,10515.2794949,0,41.354263127,41.354263127,95.7951223422,2551.78503258,6549.28340965,"PVAa","Zonas Pantanosas",NA,"Ciénaga",NA,NA,NA,NA,NA,NA,36.59508637,"Platero",0,0,5989.28280318,2161.26597056,NA,NA,NA,12,NA
"62","ANH_163","Shannon diversity",3.747,4.413,1.207,3.747,6.778,"VES",0.635605006954103,"7°16' 15,121"" N","73°53' 39,199"" W",7.27086700024,-73.894222,"Herpetos","T","Laguna",3203.1476325,8290.44104495,1538.70335736,1538.70335736,6820.74306223,10515.2794949,0,41.354263127,41.354263127,95.7951223422,2551.78503258,6549.28340965,"PVAa","Zonas Pantanosas",NA,"Ciénaga",NA,NA,NA,NA,NA,NA,36.59508637,"Platero",0,0,5989.28280318,2161.26597056,NA,NA,NA,12,NA
"63","ANH_163","Simpson diversity",3.556,4.45,1.129,3.556,6.664,"VES",0.635605006954103,"7°16' 15,121"" N","73°53' 39,199"" W",7.27086700024,-73.894222,"Herpetos","T","Laguna",3203.1476325,8290.44104495,1538.70335736,1538.70335736,6820.74306223,10515.2794949,0,41.354263127,41.354263127,95.7951223422,2551.78503258,6549.28340965,"PVAa","Zonas Pantanosas",NA,"Ciénaga",NA,NA,NA,NA,NA,NA,36.59508637,"Platero",0,0,5989.28280318,2161.26597056,NA,NA,NA,12,NA
"64","ANH_164","Species richness",3,3.375,1.038,3.021,9.682,"VES",0.524339360222531,"7°18' 40,486"" N","73°54' 6,440"" W",7.31124600024,-73.901789,"Herpetos","T","Laguna",1720.55843326,5449.57007572,3855.85136943,4238.45180422,2635.30905864,6978.33664187,4367.3032495,646.569935147,15.5225351489,0,1065.98467024,4886.63414764,"CA","Zonas Pantanosas",NA,"Ciénaga",NA,NA,NA,NA,NA,NA,16.1808855167,"Platero",4367.3032495,0,2489.6110323,1729.18873389,NA,NA,NA,12,NA
"65","ANH_164","Shannon diversity",2.749,3.337,1.181,2.749,5.652,"VES",0.524339360222531,"7°18' 40,486"" N","73°54' 6,440"" W",7.31124600024,-73.901789,"Herpetos","T","Laguna",1720.55843326,5449.57007572,3855.85136943,4238.45180422,2635.30905864,6978.33664187,4367.3032495,646.569935147,15.5225351489,0,1065.98467024,4886.63414764,"CA","Zonas Pantanosas",NA,"Ciénaga",NA,NA,NA,NA,NA,NA,16.1808855167,"Platero",4367.3032495,0,2489.6110323,1729.18873389,NA,NA,NA,12,NA
"66","ANH_164","Simpson diversity",2.571,3.062,1.139,2.571,5.294,"VES",0.524339360222531,"7°18' 40,486"" N","73°54' 6,440"" W",7.31124600024,-73.901789,"Herpetos","T","Laguna",1720.55843326,5449.57007572,3855.85136943,4238.45180422,2635.30905864,6978.33664187,4367.3032495,646.569935147,15.5225351489,0,1065.98467024,4886.63414764,"CA","Zonas Pantanosas",NA,"Ciénaga",NA,NA,NA,NA,NA,NA,16.1808855167,"Platero",4367.3032495,0,2489.6110323,1729.18873389,NA,NA,NA,12,NA
"67","ANH_165","Species richness",5,10.333,7.888,5.646,49.002,"VES",0.709318497913769,"7°23' 49,661"" N","73°51' 29,531"" W",7.39712800024,-73.858203,"Herpetos","T","Herbazal",3716.62928382,689.218468839,158.592274777,158.592274777,7427.65189823,1736.42206907,14057.2617574,467.27638864,0,4888.46835837,4051.58699356,2698.32913269,"PVAa","Herbazal",NA,"Herbazal",NA,NA,NA,NA,NA,NA,186.006356217,"Kale",1736.42206907,0,3762.53866524,3631.21298666,NA,NA,NA,10.25,NA
"68","ANH_165","Shannon diversity",4.762,10.694,4.355,4.762,19.23,"VES",0.709318497913769,"7°23' 49,661"" N","73°51' 29,531"" W",7.39712800024,-73.858203,"Herpetos","T","Herbazal",3716.62928382,689.218468839,158.592274777,158.592274777,7427.65189823,1736.42206907,14057.2617574,467.27638864,0,4888.46835837,4051.58699356,2698.32913269,"PVAa","Herbazal",NA,"Herbazal",NA,NA,NA,NA,NA,NA,186.006356217,"Kale",1736.42206907,0,3762.53866524,3631.21298666,NA,NA,NA,10.25,NA
"69","ANH_165","Simpson diversity",4.5,10.333,4.569,4.5,19.289,"VES",0.709318497913769,"7°23' 49,661"" N","73°51' 29,531"" W",7.39712800024,-73.858203,"Herpetos","T","Herbazal",3716.62928382,689.218468839,158.592274777,158.592274777,7427.65189823,1736.42206907,14057.2617574,467.27638864,0,4888.46835837,4051.58699356,2698.32913269,"PVAa","Herbazal",NA,"Herbazal",NA,NA,NA,NA,NA,NA,186.006356217,"Kale",1736.42206907,0,3762.53866524,3631.21298666,NA,NA,NA,10.25,NA
"70","ANH_166","Species richness",8,11.2,4.308,8.436,31.482,"VES",0.831710709318498,"7°24' 25,726"" N","73°51' 50,879"" W",7.40714600024,-73.864133,"Herpetos","T","Herbazal",3070.55542019,165.307987492,1443.20821886,1443.20821886,7962.43056702,2855.00444399,15066.6394568,47.1901919845,0,5481.50119314,3121.22480271,1580.09176463,"RVAa","Herbazal",NA,"Herbazal",NA,NA,NA,NA,NA,NA,11.1985496782,"Kale",2855.00444399,0,2875.15007684,4793.3394159,NA,NA,NA,1,NA
"71","ANH_166","Shannon diversity",7.172,10.333,2.623,7.172,15.474,"VES",0.831710709318498,"7°24' 25,726"" N","73°51' 50,879"" W",7.40714600024,-73.864133,"Herpetos","T","Herbazal",3070.55542019,165.307987492,1443.20821886,1443.20821886,7962.43056702,2855.00444399,15066.6394568,47.1901919845,0,5481.50119314,3121.22480271,1580.09176463,"RVAa","Herbazal",NA,"Herbazal",NA,NA,NA,NA,NA,NA,11.1985496782,"Kale",2855.00444399,0,2875.15007684,4793.3394159,NA,NA,NA,1,NA
"72","ANH_166","Simpson diversity",6.533,9.3,3.299,6.533,15.766,"VES",0.831710709318498,"7°24' 25,726"" N","73°51' 50,879"" W",7.40714600024,-73.864133,"Herpetos","T","Herbazal",3070.55542019,165.307987492,1443.20821886,1443.20821886,7962.43056702,2855.00444399,15066.6394568,47.1901919845,0,5481.50119314,3121.22480271,1580.09176463,"RVAa","Herbazal",NA,"Herbazal",NA,NA,NA,NA,NA,NA,11.1985496782,"Kale",2855.00444399,0,2875.15007684,4793.3394159,NA,NA,NA,1,NA
"73","ANH_167","Species richness",8,8.833,1.603,8.073,17.544,"VES",0.812239221140473,"7°25' 35,692"" N","73°50' 6,000"" W",7.42658100024,-73.835,"Herpetos","T","Herbazal",6086.93696548,2320.731006,3752.21487718,3752.21487718,9664.29768516,5098.12939534,17800.2923257,244.899366513,1.00706437249,4266.77950376,6027.00197854,2525.22215056,"PVAb2","Vias",NA,"Herbazal",NA,NA,NA,NA,NA,NA,841.669467865,"Kale",5098.12939534,0,4671.65500264,4037.04156885,NA,NA,NA,1,NA
"74","ANH_167","Shannon diversity",7.192,8.466,1.268,7.192,10.951,"VES",0.812239221140473,"7°25' 35,692"" N","73°50' 6,000"" W",7.42658100024,-73.835,"Herpetos","T","Herbazal",6086.93696548,2320.731006,3752.21487718,3752.21487718,9664.29768516,5098.12939534,17800.2923257,244.899366513,1.00706437249,4266.77950376,6027.00197854,2525.22215056,"PVAb2","Vias",NA,"Herbazal",NA,NA,NA,NA,NA,NA,841.669467865,"Kale",5098.12939534,0,4671.65500264,4037.04156885,NA,NA,NA,1,NA
"75","ANH_167","Simpson diversity",6.667,8.083,1.027,6.667,10.097,"VES",0.812239221140473,"7°25' 35,692"" N","73°50' 6,000"" W",7.42658100024,-73.835,"Herpetos","T","Herbazal",6086.93696548,2320.731006,3752.21487718,3752.21487718,9664.29768516,5098.12939534,17800.2923257,244.899366513,1.00706437249,4266.77950376,6027.00197854,2525.22215056,"PVAb2","Vias",NA,"Herbazal",NA,NA,NA,NA,NA,NA,841.669467865,"Kale",5098.12939534,0,4671.65500264,4037.04156885,NA,NA,NA,1,NA
"76","ANH_168","Species richness",6,15.375,12.945,7.238,76.995,"VES",0.734353268428373,"7°27' 30,647"" N","73°51' 44,615"" W",7.45851300024,-73.862393,"Herpetos","T","Bosque abierto",6993.43269494,757.356279433,916.566280828,916.566280828,13234.4905282,8526.49086044,20739.2389939,0,0,7431.94943672,3993.61927273,1308.80671981,"RVEa","Bosque Abierto",NA,"Herbazal",NA,NA,NA,NA,NA,NA,198.695405695,"Kale",8526.49086044,0,739.578552727,8686.2509721,NA,NA,NA,6,NA
"77","ANH_168","Shannon diversity",5.742,15.993,7.07,5.742,29.85,"VES",0.734353268428373,"7°27' 30,647"" N","73°51' 44,615"" W",7.45851300024,-73.862393,"Herpetos","T","Bosque abierto",6993.43269494,757.356279433,916.566280828,916.566280828,13234.4905282,8526.49086044,20739.2389939,0,0,7431.94943672,3993.61927273,1308.80671981,"RVEa","Bosque Abierto",NA,"Herbazal",NA,NA,NA,NA,NA,NA,198.695405695,"Kale",8526.49086044,0,739.578552727,8686.2509721,NA,NA,NA,6,NA
"78","ANH_168","Simpson diversity",5.444,16,6.495,5.444,28.73,"VES",0.734353268428373,"7°27' 30,647"" N","73°51' 44,615"" W",7.45851300024,-73.862393,"Herpetos","T","Bosque abierto",6993.43269494,757.356279433,916.566280828,916.566280828,13234.4905282,8526.49086044,20739.2389939,0,0,7431.94943672,3993.61927273,1308.80671981,"RVEa","Bosque Abierto",NA,"Herbazal",NA,NA,NA,NA,NA,NA,198.695405695,"Kale",8526.49086044,0,739.578552727,8686.2509721,NA,NA,NA,6,NA
"79","ANH_169","Species richness",6,7.125,1.798,6.124,16.229,"VES",0.692628650904033,"7°24' 30,182"" N","73°52' 3,630"" W",7.40838400024,-73.867675,"Herpetos","T","Bosque abierto",2716.49215021,346.218234506,1775.83998517,1775.83998517,7891.85366487,3046.90430912,15165.7833907,10.0735010106,10.0735010106,5414.6765113,2706.98819775,1178.57445289,"RVCa","Pastos",NA,"Bosque Abierto",NA,NA,NA,NA,NA,NA,4.48680492155,"Kale",3046.90430912,0,2464.8378661,5188.4872558,NA,NA,NA,5.5,NA
"80","ANH_169","Shannon diversity",5.67,7.979,2.224,5.67,12.338,"VES",0.692628650904033,"7°24' 30,182"" N","73°52' 3,630"" W",7.40838400024,-73.867675,"Herpetos","T","Bosque abierto",2716.49215021,346.218234506,1775.83998517,1775.83998517,7891.85366487,3046.90430912,15165.7833907,10.0735010106,10.0735010106,5414.6765113,2706.98819775,1178.57445289,"RVCa","Pastos",NA,"Bosque Abierto",NA,NA,NA,NA,NA,NA,4.48680492155,"Kale",3046.90430912,0,2464.8378661,5188.4872558,NA,NA,NA,5.5,NA
"81","ANH_169","Simpson diversity",5.4,9.25,2.485,5.4,14.12,"VES",0.692628650904033,"7°24' 30,182"" N","73°52' 3,630"" W",7.40838400024,-73.867675,"Herpetos","T","Bosque abierto",2716.49215021,346.218234506,1775.83998517,1775.83998517,7891.85366487,3046.90430912,15165.7833907,10.0735010106,10.0735010106,5414.6765113,2706.98819775,1178.57445289,"RVCa","Pastos",NA,"Bosque Abierto",NA,NA,NA,NA,NA,NA,4.48680492155,"Kale",3046.90430912,0,2464.8378661,5188.4872558,NA,NA,NA,5.5,NA
"82","ANH_171","Species richness",5,7,3.008,5.237,21.849,"VES",0.41307371349096,"7°17' 59,773"" N","73°41' 44,480"" W",7.29993700024,-73.695689,"Herpetos","T","Bosque denso",1123.30327041,1730.95449493,278.662801408,2587.47546271,4531.94382162,17733.5601596,20471.535969,0,0,16197.2773975,4666.30838536,2548.09488152,"LVBe3","Bosque Denso",NA,"Bosque Denso",NA,NA,NA,NA,NA,NA,215.82601981,"Caracterizacion",17733.5601596,0,995.727578387,2578.83093035,NA,NA,NA,12,NA
"83","ANH_171","Shannon diversity",4.327,5.789,1.34,4.327,8.414,"VES",0.41307371349096,"7°17' 59,773"" N","73°41' 44,480"" W",7.29993700024,-73.695689,"Herpetos","T","Bosque denso",1123.30327041,1730.95449493,278.662801408,2587.47546271,4531.94382162,17733.5601596,20471.535969,0,0,16197.2773975,4666.30838536,2548.09488152,"LVBe3","Bosque Denso",NA,"Bosque Denso",NA,NA,NA,NA,NA,NA,215.82601981,"Caracterizacion",17733.5601596,0,995.727578387,2578.83093035,NA,NA,NA,12,NA
"84","ANH_171","Simpson diversity",3.857,4.333,0.902,3.857,6.102,"VES",0.41307371349096,"7°17' 59,773"" N","73°41' 44,480"" W",7.29993700024,-73.695689,"Herpetos","T","Bosque denso",1123.30327041,1730.95449493,278.662801408,2587.47546271,4531.94382162,17733.5601596,20471.535969,0,0,16197.2773975,4666.30838536,2548.09488152,"LVBe3","Bosque Denso",NA,"Bosque Denso",NA,NA,NA,NA,NA,NA,215.82601981,"Caracterizacion",17733.5601596,0,995.727578387,2578.83093035,NA,NA,NA,12,NA
"85","ANH_178","Species richness",5,8,4.899,5.321,33.014,"VES",0.60778859527121,"7°22' 18,206"" N","73°45' 56,837"" W",7.37172400024,-73.765788,"Herpetos","T","Vías",5028.70021058,1818.95479447,3849.8665588,10161.5715388,103.352088216,8688.69105706,16683.6609436,27.7547271223,27.7547271223,5419.81410108,13713.1474018,686.457881277,"PVFa","Palma",NA,"Vías",NA,NA,NA,NA,NA,NA,15.6976228252,"Kale",8688.69105706,0,5182.7315472,4715.19106745,NA,NA,NA,11.75,NA
"86","ANH_178","Shannon diversity",4.456,6.72,2.126,4.456,10.887,"VES",0.60778859527121,"7°22' 18,206"" N","73°45' 56,837"" W",7.37172400024,-73.765788,"Herpetos","T","Vías",5028.70021058,1818.95479447,3849.8665588,10161.5715388,103.352088216,8688.69105706,16683.6609436,27.7547271223,27.7547271223,5419.81410108,13713.1474018,686.457881277,"PVFa","Palma",NA,"Vías",NA,NA,NA,NA,NA,NA,15.6976228252,"Kale",8688.69105706,0,5182.7315472,4715.19106745,NA,NA,NA,11.75,NA
"87","ANH_178","Simpson diversity",4,5,1.466,4,7.874,"VES",0.60778859527121,"7°22' 18,206"" N","73°45' 56,837"" W",7.37172400024,-73.765788,"Herpetos","T","Vías",5028.70021058,1818.95479447,3849.8665588,10161.5715388,103.352088216,8688.69105706,16683.6609436,27.7547271223,27.7547271223,5419.81410108,13713.1474018,686.457881277,"PVFa","Palma",NA,"Vías",NA,NA,NA,NA,NA,NA,15.6976228252,"Kale",8688.69105706,0,5182.7315472,4715.19106745,NA,NA,NA,11.75,NA
"88","ANH_179","Species richness",7,17.417,14.343,8.38,85.609,"VES",0.788595271210014,"7°19' 17,335"" N","73°44' 49,603"" W",7.32148200024,-73.747112,"Herpetos","T","Bosque ripario",1134.65609371,501.938904371,1673.79266887,7292.45541609,929.990228136,11576.2394739,15559.3451057,0,0,11346.5510483,7791.86753243,2846.44211362,"PVBc2","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,18.6696995506,"Caracterizacion",11576.2394739,0,71.5733746313,6928.70447826,NA,NA,NA,11,NA
"89","ANH_179","Shannon diversity",5.111,9.243,3.799,5.111,16.689,"VES",0.788595271210014,"7°19' 17,335"" N","73°44' 49,603"" W",7.32148200024,-73.747112,"Herpetos","T","Bosque ripario",1134.65609371,501.938904371,1673.79266887,7292.45541609,929.990228136,11576.2394739,15559.3451057,0,0,11346.5510483,7791.86753243,2846.44211362,"PVBc2","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,18.6696995506,"Caracterizacion",11576.2394739,0,71.5733746313,6928.70447826,NA,NA,NA,11,NA
"90","ANH_179","Simpson diversity",3.756,4.229,1.148,3.756,6.479,"VES",0.788595271210014,"7°19' 17,335"" N","73°44' 49,603"" W",7.32148200024,-73.747112,"Herpetos","T","Bosque ripario",1134.65609371,501.938904371,1673.79266887,7292.45541609,929.990228136,11576.2394739,15559.3451057,0,0,11346.5510483,7791.86753243,2846.44211362,"PVBc2","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,18.6696995506,"Caracterizacion",11576.2394739,0,71.5733746313,6928.70447826,NA,NA,NA,11,NA
"91","ANH_180","Species richness",6,7.25,1.963,6.141,17.117,"VES",0.559109874826147,"7°19' 22,566"" N","73°47' 24,943"" W",7.32293500024,-73.790262,"Herpetos","T","Vías",941.576744787,244.73588065,2779.32488418,9643.79919278,341.019899331,7273.35087285,11309.433894,96.9652535179,96.9652535179,9858.49825914,8699.79595013,543.226645521,"PVCb2","Palma",NA,"Vías",NA,NA,NA,NA,NA,NA,21.4228036738,"Caracterizacion",7273.35087285,0,76.763286297,5578.74271314,NA,NA,NA,1,NA
"92","ANH_180","Shannon diversity",5.67,8.407,2.528,5.67,13.362,"VES",0.559109874826147,"7°19' 22,566"" N","73°47' 24,943"" W",7.32293500024,-73.790262,"Herpetos","T","Vías",941.576744787,244.73588065,2779.32488418,9643.79919278,341.019899331,7273.35087285,11309.433894,96.9652535179,96.9652535179,9858.49825914,8699.79595013,543.226645521,"PVCb2","Palma",NA,"Vías",NA,NA,NA,NA,NA,NA,21.4228036738,"Caracterizacion",7273.35087285,0,76.763286297,5578.74271314,NA,NA,NA,1,NA
"93","ANH_180","Simpson diversity",5.4,10.167,2.44,5.4,14.95,"VES",0.559109874826147,"7°19' 22,566"" N","73°47' 24,943"" W",7.32293500024,-73.790262,"Herpetos","T","Vías",941.576744787,244.73588065,2779.32488418,9643.79919278,341.019899331,7273.35087285,11309.433894,96.9652535179,96.9652535179,9858.49825914,8699.79595013,543.226645521,"PVCb2","Palma",NA,"Vías",NA,NA,NA,NA,NA,NA,21.4228036738,"Caracterizacion",7273.35087285,0,76.763286297,5578.74271314,NA,NA,NA,1,NA
"94","ANH_181","Species richness",9,11.222,2.968,9.306,25.143,"VES",0.821974965229485,"7°15' 58,828"" N","73°52' 32,506"" W",7.26634100024,-73.875696,"Herpetos","T","Bosque ripario",4897.62859073,6192.29961784,2266.13858395,2266.13858395,7142.48315283,10508.6179053,356.514411846,0,0,1974.4879915,4546.58708741,5901.33349282,"PVAa","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,78.6478687443,"Platero",356.514411846,0,5843.50046111,1040.84946892,NA,NA,NA,10,NA
"95","ANH_181","Shannon diversity",7.288,9.458,1.642,7.288,12.676,"VES",0.821974965229485,"7°15' 58,828"" N","73°52' 32,506"" W",7.26634100024,-73.875696,"Herpetos","T","Bosque ripario",4897.62859073,6192.29961784,2266.13858395,2266.13858395,7142.48315283,10508.6179053,356.514411846,0,0,1974.4879915,4546.58708741,5901.33349282,"PVAa","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,78.6478687443,"Platero",356.514411846,0,5843.50046111,1040.84946892,NA,NA,NA,10,NA
"96","ANH_181","Simpson diversity",5.918,6.952,1.112,5.918,9.131,"VES",0.821974965229485,"7°15' 58,828"" N","73°52' 32,506"" W",7.26634100024,-73.875696,"Herpetos","T","Bosque ripario",4897.62859073,6192.29961784,2266.13858395,2266.13858395,7142.48315283,10508.6179053,356.514411846,0,0,1974.4879915,4546.58708741,5901.33349282,"PVAa","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,78.6478687443,"Platero",356.514411846,0,5843.50046111,1040.84946892,NA,NA,NA,10,NA
"97","ANH_182","Species richness",6,7.688,2.628,6.192,20.852,"VES",0.739916550764951,"7°15' 20,909"" N","73°51' 49,381"" W",7.25580800024,-73.863717,"Herpetos","T","Bosque ripario",3402.81217061,4565.04417514,1292.38639475,3339.84980014,8185.34131877,11567.8439006,1683.69076247,0,0,3692.0021985,4128.1729872,6691.78251201,"PVAa","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,2.4041208229,"Platero",1683.69076247,0,4080.8587808,852.647399101,NA,NA,NA,1,NA
"98","ANH_182","Shannon diversity",5.451,7.558,2.424,5.451,12.31,"VES",0.739916550764951,"7°15' 20,909"" N","73°51' 49,381"" W",7.25580800024,-73.863717,"Herpetos","T","Bosque ripario",3402.81217061,4565.04417514,1292.38639475,3339.84980014,8185.34131877,11567.8439006,1683.69076247,0,0,3692.0021985,4128.1729872,6691.78251201,"PVAa","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,2.4041208229,"Platero",1683.69076247,0,4080.8587808,852.647399101,NA,NA,NA,1,NA
"99","ANH_182","Simpson diversity",5,7,2.428,5,11.759,"VES",0.739916550764951,"7°15' 20,909"" N","73°51' 49,381"" W",7.25580800024,-73.863717,"Herpetos","T","Bosque ripario",3402.81217061,4565.04417514,1292.38639475,3339.84980014,8185.34131877,11567.8439006,1683.69076247,0,0,3692.0021985,4128.1729872,6691.78251201,"PVAa","Bosque Ripario",NA,"Bosque Ripario",NA,NA,NA,NA,NA,NA,2.4041208229,"Platero",1683.69076247,0,4080.8587808,852.647399101,NA,NA,NA,1,NA
