"","samplingProtocol","Grouping","species","labelit","rank","abundance","proportion","plower","pupper","accumfreq","logabun","rankfreq"
"68","TrmpExHum","Platero","Ateuchus aeneomicans",FALSE,10,97,1.1,NA,NA,94.2,2,32.3
"69","TrmpExHum","Platero","Coprophanaeus corythus",FALSE,11,90,1,NA,NA,95.2,2,35.5
"70","TrmpExHum","Platero","Canthon sp.10H",FALSE,12,84,0.9,NA,NA,96.2,1.9,38.7
"71","TrmpExHum","Platero","Canthon subhyalinus",FALSE,13,62,0.7,NA,NA,96.9,1.8,41.9
"72","TrmpExHum","Platero","Canthidium sp.05H",FALSE,14,44,0.5,NA,NA,97.4,1.6,45.2
"73","TrmpExHum","Platero","Dichotomius sp.03H",FALSE,15,40,0.5,NA,NA,97.8,1.6,48.4
"74","TrmpExHum","Platero","Phanaeus hermes",FALSE,16,32,0.4,NA,NA,98.2,1.5,51.6
"75","TrmpExHum","Platero","Canthidium sp.01H",FALSE,17,26,0.3,NA,NA,98.5,1.4,54.8
"76","TrmpExHum","Platero","Canthon sp.06H",FALSE,18,23,0.3,NA,NA,98.7,1.4,58.1
"77","TrmpExHum","Platero","Deltochilum guildingii",FALSE,19,22,0.2,NA,NA,99,1.3,61.3
"78","TrmpExHum","Platero","Coprophanaeus gamezi",FALSE,20,20,0.2,NA,NA,99.2,1.3,64.5
"79","TrmpExHum","Platero","Canthon sp.05H",FALSE,21,15,0.2,NA,NA,99.4,1.2,67.7
"80","TrmpExHum","Platero","Uroxys sp.02H",FALSE,22,13,0.1,NA,NA,99.5,1.1,71
"81","TrmpExHum","Platero","Canthon sp.09H",FALSE,23,11,0.1,NA,NA,99.7,1,74.2
"82","TrmpExHum","Platero","Eurysternus plebejus",FALSE,24,11,0.1,NA,NA,99.8,1,77.4
"83","TrmpExHum","Platero","Canthidium sp.10H",FALSE,25,6,0.1,NA,NA,99.8,0.8,80.6
"84","TrmpExHum","Platero","Trichillidium pilosum",FALSE,26,5,0.1,NA,NA,99.9,0.7,83.9
"85","TrmpExHum","Platero","Pseudocanthon xanthurus",FALSE,27,4,0,NA,NA,99.9,0.6,87.1
"86","TrmpExHum","Platero","Uroxys sp.05H",FALSE,28,2,0,NA,NA,100,0.3,90.3
"87","TrmpExHum","Platero","Sulcophanaeus steinheili",FALSE,29,1,0,NA,NA,100,0,93.5
"88","TrmpExHum","Platero","Canthidium sp.12H",FALSE,30,1,0,NA,NA,100,0,96.8
"89","TrmpExHum","Platero","Canthidium sp.02H",FALSE,31,1,0,NA,NA,100,0,100
