"","samplingProtocol","Grouping","species","labelit","rank","abundance","proportion","plower","pupper","accumfreq","logabun","rankfreq"
"36","TrmpExHum","Bosque Denso_NA","Onthophagus sp.01H",FALSE,6,17,1.9,NA,NA,96.5,1.2,40
"37","TrmpExHum","Bosque Denso_NA","Trichillidium pilosum",FALSE,7,9,1,NA,NA,97.5,1,46.7
"38","TrmpExHum","Bosque Denso_NA","Uroxys sp.02H",FALSE,8,7,0.8,NA,NA,98.3,0.8,53.3
"39","TrmpExHum","Bosque Denso_NA","Dichotomius andresi",FALSE,9,5,0.6,NA,NA,98.9,0.7,60
"40","TrmpExHum","Bosque Denso_NA","Onthophagus acuminatus",FALSE,10,4,0.4,NA,NA,99.3,0.6,66.7
"41","TrmpExHum","Bosque Denso_NA","Coprophanaeus corythus",FALSE,11,2,0.2,NA,NA,99.6,0.3,73.3
"42","TrmpExHum","Bosque Denso_NA","Eurysternus mexicanus",FALSE,12,1,0.1,NA,NA,99.7,0,80
"43","TrmpExHum","Bosque Denso_NA","Eurysternus foedus",FALSE,13,1,0.1,NA,NA,99.8,0,86.7
"44","TrmpExHum","Bosque Denso_NA","Canthon septemmaculatus",FALSE,14,1,0.1,NA,NA,99.9,0,93.3
"45","TrmpExHum","Bosque Denso_NA","Eurysternus plebejus",FALSE,15,1,0.1,NA,NA,100,0,100
"46","TrmpExHum","Bosque Ripario_21","Onthophagus sp.01H",TRUE,1,4826,53.1,NA,NA,53.1,3.7,3.2
"47","TrmpExHum","Bosque Ripario_21","Dichotomius agenor",TRUE,2,1610,17.7,NA,NA,70.9,3.2,6.5
"48","TrmpExHum","Bosque Ripario_21","Canthon septemmaculatus",TRUE,3,584,6.4,NA,NA,77.3,2.8,9.7
"49","TrmpExHum","Bosque Ripario_21","Canthon juvencus",FALSE,4,261,2.9,NA,NA,80.2,2.4,12.9
"50","TrmpExHum","Bosque Ripario_21","Sylvicanthon aequinoctialis",FALSE,5,239,2.6,NA,NA,82.8,2.4,16.1
"51","TrmpExHum","Bosque Ripario_21","Pseudocanthon perplexus",FALSE,6,221,2.4,NA,NA,85.2,2.3,19.4
"52","TrmpExHum","Bosque Ripario_21","Ateuchus aeneomicans",FALSE,7,199,2.2,NA,NA,87.4,2.3,22.6
"53","TrmpExHum","Bosque Ripario_21","Eurysternus mexicanus",FALSE,8,195,2.1,NA,NA,89.6,2.3,25.8
"54","TrmpExHum","Bosque Ripario_21","Coprophanaeus corythus",FALSE,9,118,1.3,NA,NA,90.9,2.1,29
"55","TrmpExHum","Bosque Ripario_21","Canthon subhyalinus",FALSE,10,113,1.2,NA,NA,92.1,2.1,32.3
"56","TrmpExHum","Bosque Ripario_21","Onthophagus lebasi",FALSE,11,111,1.2,NA,NA,93.3,2,35.5
"57","TrmpExHum","Bosque Ripario_21","Onthophagus marginicollis",FALSE,12,96,1.1,NA,NA,94.4,2,38.7
"58","TrmpExHum","Bosque Ripario_21","Canthidium sp.02H",FALSE,13,74,0.8,NA,NA,95.2,1.9,41.9
"59","TrmpExHum","Bosque Ripario_21","Canthon sp.09H",FALSE,14,72,0.8,NA,NA,96,1.9,45.2
"60","TrmpExHum","Bosque Ripario_21","Canthidium sp.05H",FALSE,15,53,0.6,NA,NA,96.6,1.7,48.4
"61","TrmpExHum","Bosque Ripario_21","Phanaeus hermes",FALSE,16,39,0.4,NA,NA,97,1.6,51.6
"62","TrmpExHum","Bosque Ripario_21","Dichotomius sp.03H",FALSE,17,37,0.4,NA,NA,97.4,1.6,54.8
"63","TrmpExHum","Bosque Ripario_21","Coprophanaeus gamezi",FALSE,18,34,0.4,NA,NA,97.8,1.5,58.1
"64","TrmpExHum","Bosque Ripario_21","Deltochilum guildingii",FALSE,19,34,0.4,NA,NA,98.2,1.5,61.3
"65","TrmpExHum","Bosque Ripario_21","Canthidium sp.12H",FALSE,20,27,0.3,NA,NA,98.5,1.4,64.5
"66","TrmpExHum","Bosque Ripario_21","Canthon sp.06H",FALSE,21,21,0.2,NA,NA,98.7,1.3,67.7
"67","TrmpExHum","Bosque Ripario_21","Canthon sp.10H",FALSE,22,20,0.2,NA,NA,98.9,1.3,71
"68","TrmpExHum","Bosque Ripario_21","Trichillidium pilosum",FALSE,23,20,0.2,NA,NA,99.2,1.3,74.2
"69","TrmpExHum","Bosque Ripario_21","Eurysternus foedus",FALSE,24,16,0.2,NA,NA,99.3,1.2,77.4
"70","TrmpExHum","Bosque Ripario_21","Uroxys sp.05H",FALSE,25,16,0.2,NA,NA,99.5,1.2,80.6
"71","TrmpExHum","Bosque Ripario_21","Uroxys sp.02H",FALSE,26,13,0.1,NA,NA,99.6,1.1,83.9
"72","TrmpExHum","Bosque Ripario_21","Eurysternus plebejus",FALSE,27,11,0.1,NA,NA,99.8,1,87.1
"73","TrmpExHum","Bosque Ripario_21","Canthidium sp.01H",FALSE,28,10,0.1,NA,NA,99.9,1,90.3
"74","TrmpExHum","Bosque Ripario_21","Canthidium sp.10H",FALSE,29,6,0.1,NA,NA,99.9,0.8,93.5
"75","TrmpExHum","Bosque Ripario_21","Onthophagus acuminatus",FALSE,30,3,0,NA,NA,100,0.5,96.8
"76","TrmpExHum","Bosque Ripario_21","Canthon sp.05H",FALSE,31,2,0,NA,NA,100,0.3,100
"77","TrmpExHum","Bosque Ripario_NA","Onthophagus sp.01H",TRUE,1,376,50.2,NA,NA,50.2,2.6,5
"78","TrmpExHum","Bosque Ripario_NA","Canthon juvencus",TRUE,2,133,17.8,NA,NA,68,2.1,10
"79","TrmpExHum","Bosque Ripario_NA","Dichotomius agenor",TRUE,3,118,15.8,NA,NA,83.7,2.1,15
"80","TrmpExHum","Bosque Ripario_NA","Eurysternus mexicanus",FALSE,4,23,3.1,NA,NA,86.8,1.4,20
"81","TrmpExHum","Bosque Ripario_NA","Coprophanaeus corythus",FALSE,5,20,2.7,NA,NA,89.5,1.3,25
"82","TrmpExHum","Bosque Ripario_NA","Sylvicanthon aequinoctialis",FALSE,6,12,1.6,NA,NA,91.1,1.1,30
"83","TrmpExHum","Bosque Ripario_NA","Canthon subhyalinus",FALSE,7,12,1.6,NA,NA,92.7,1.1,35
"84","TrmpExHum","Bosque Ripario_NA","Coprophanaeus gamezi",FALSE,8,10,1.3,NA,NA,94,1,40
"85","TrmpExHum","Bosque Ripario_NA","Onthophagus lebasi",FALSE,9,9,1.2,NA,NA,95.2,1,45
"86","TrmpExHum","Bosque Ripario_NA","Onthophagus marginicollis",FALSE,10,8,1.1,NA,NA,96.3,0.9,50
"87","TrmpExHum","Bosque Ripario_NA","Deltochilum guildingii",FALSE,11,7,0.9,NA,NA,97.2,0.8,55
"88","TrmpExHum","Bosque Ripario_NA","Canthon septemmaculatus",FALSE,12,6,0.8,NA,NA,98,0.8,60
"89","TrmpExHum","Bosque Ripario_NA","Canthon sp.10H",FALSE,13,5,0.7,NA,NA,98.7,0.7,65
"90","TrmpExHum","Bosque Ripario_NA","Eurysternus foedus",FALSE,14,4,0.5,NA,NA,99.2,0.6,70
"91","TrmpExHum","Bosque Ripario_NA","Canthon sp.09H",FALSE,15,1,0.1,NA,NA,99.3,0,75
"92","TrmpExHum","Bosque Ripario_NA","Trichillidium pilosum",FALSE,16,1,0.1,NA,NA,99.5,0,80
"93","TrmpExHum","Bosque Ripario_NA","Phanaeus hermes",FALSE,17,1,0.1,NA,NA,99.6,0,85
"94","TrmpExHum","Bosque Ripario_NA","Canthidium sp.10H",FALSE,18,1,0.1,NA,NA,99.7,0,90
"95","TrmpExHum","Bosque Ripario_NA","Canthon sp.06H",FALSE,19,1,0.1,NA,NA,99.9,0,95
"96","TrmpExHum","Bosque Ripario_NA","Uroxys sp.02H",FALSE,20,1,0.1,NA,NA,100,0,100
"97","TrmpExHum","Herbazal_21","Onthophagus sp.01H",TRUE,1,2013,43.4,NA,NA,43.4,3.3,4.3
"98","TrmpExHum","Herbazal_21","Onthophagus marginicollis",TRUE,2,943,20.3,NA,NA,63.8,3,8.7
"99","TrmpExHum","Herbazal_21","Pseudocanthon perplexus",TRUE,3,509,11,NA,NA,74.8,2.7,13
"100","TrmpExHum","Herbazal_21","Onthophagus lebasi",FALSE,4,296,6.4,NA,NA,81.2,2.5,17.4
"101","TrmpExHum","Herbazal_21","Dichotomius agenor",FALSE,5,226,4.9,NA,NA,86,2.4,21.7
"102","TrmpExHum","Herbazal_21","Canthon septemmaculatus",FALSE,6,132,2.8,NA,NA,88.9,2.1,26.1
"103","TrmpExHum","Herbazal_21","Eurysternus mexicanus",FALSE,7,114,2.5,NA,NA,91.3,2.1,30.4
"104","TrmpExHum","Herbazal_21","Canthon juvencus",FALSE,8,87,1.9,NA,NA,93.2,1.9,34.8
"105","TrmpExHum","Herbazal_21","Canthon sp.10H",FALSE,9,77,1.7,NA,NA,94.9,1.9,39.1
"106","TrmpExHum","Herbazal_21","Coprophanaeus gamezi",FALSE,10,60,1.3,NA,NA,96.2,1.8,43.5
"107","TrmpExHum","Herbazal_21","Canthon sp.06H",FALSE,11,52,1.1,NA,NA,97.3,1.7,47.8
"108","TrmpExHum","Herbazal_21","Uroxys sp.02H",FALSE,12,33,0.7,NA,NA,98,1.5,52.2
"109","TrmpExHum","Herbazal_21","Deltochilum guildingii",FALSE,13,28,0.6,NA,NA,98.6,1.4,56.5
"110","TrmpExHum","Herbazal_21","Canthidium sp.01H",FALSE,14,26,0.6,NA,NA,99.2,1.4,60.9
"111","TrmpExHum","Herbazal_21","Canthon sp.05H",FALSE,15,15,0.3,NA,NA,99.5,1.2,65.2
"112","TrmpExHum","Herbazal_21","Dichotomius sp.03H",FALSE,16,9,0.2,NA,NA,99.7,1,69.6
"113","TrmpExHum","Herbazal_21","Pseudocanthon xanthurus",FALSE,17,6,0.1,NA,NA,99.8,0.8,73.9
"114","TrmpExHum","Herbazal_21","Coprophanaeus corythus",FALSE,18,2,0,NA,NA,99.9,0.3,78.3
"115","TrmpExHum","Herbazal_21","Uroxys sp.05H",FALSE,19,2,0,NA,NA,99.9,0.3,82.6
"116","TrmpExHum","Herbazal_21","Canthidium sp.02H",FALSE,20,1,0,NA,NA,99.9,0,87
"117","TrmpExHum","Herbazal_21","Canthon subhyalinus",FALSE,21,1,0,NA,NA,100,0,91.3
"118","TrmpExHum","Herbazal_21","Canthon lituratus",FALSE,22,1,0,NA,NA,100,0,95.7
"119","TrmpExHum","Herbazal_21","Sulcophanaeus steinheili",FALSE,23,1,0,NA,NA,100,0,100
"120","TrmpExHum","Herbazal_NA","Coprophanaeus gamezi",TRUE,1,25,36.2,NA,NA,36.2,1.4,9.1
"121","TrmpExHum","Herbazal_NA","Dichotomius agenor",TRUE,2,14,20.3,NA,NA,56.5,1.1,18.2
"122","TrmpExHum","Herbazal_NA","Canthon juvencus",TRUE,3,7,10.1,NA,NA,66.7,0.8,27.3
"123","TrmpExHum","Herbazal_NA","Canthon septemmaculatus",FALSE,4,6,8.7,NA,NA,75.4,0.8,36.4
"124","TrmpExHum","Herbazal_NA","Onthophagus sp.01H",FALSE,5,4,5.8,NA,NA,81.2,0.6,45.5
"125","TrmpExHum","Herbazal_NA","Onthophagus marginicollis",FALSE,6,3,4.3,NA,NA,85.5,0.5,54.5
"126","TrmpExHum","Herbazal_NA","Deltochilum guildingii",FALSE,7,3,4.3,NA,NA,89.9,0.5,63.6
"127","TrmpExHum","Herbazal_NA","Canthon sp.10H",FALSE,8,2,2.9,NA,NA,92.8,0.3,72.7
"128","TrmpExHum","Herbazal_NA","Pseudocanthon perplexus",FALSE,9,2,2.9,NA,NA,95.7,0.3,81.8
"129","TrmpExHum","Herbazal_NA","Uroxys sp.02H",FALSE,10,2,2.9,NA,NA,98.6,0.3,90.9
"130","TrmpExHum","Herbazal_NA","Pseudocanthon xanthurus",FALSE,11,1,1.4,NA,NA,100,0,100
"131","TrmpExHum","Pastos_21","Onthophagus marginicollis",TRUE,1,557,65.2,NA,NA,65.2,2.7,6.7
"132","TrmpExHum","Pastos_21","Onthophagus sp.01H",TRUE,2,136,15.9,NA,NA,81.1,2.1,13.3
"133","TrmpExHum","Pastos_21","Dichotomius agenor",TRUE,3,79,9.3,NA,NA,90.4,1.9,20
"134","TrmpExHum","Pastos_21","Eurysternus mexicanus",FALSE,4,21,2.5,NA,NA,92.9,1.3,26.7
"135","TrmpExHum","Pastos_21","Canthon juvencus",FALSE,5,17,2,NA,NA,94.8,1.2,33.3
"136","TrmpExHum","Pastos_21","Canthon septemmaculatus",FALSE,6,10,1.2,NA,NA,96,1,40
"137","TrmpExHum","Pastos_21","Onthophagus lebasi",FALSE,7,9,1.1,NA,NA,97.1,1,46.7
"138","TrmpExHum","Pastos_21","Canthon sp.10H",FALSE,8,8,0.9,NA,NA,98,0.9,53.3
"139","TrmpExHum","Pastos_21","Digitonthophagus gazella",FALSE,9,6,0.7,NA,NA,98.7,0.8,60
"140","TrmpExHum","Pastos_21","Canthon lituratus",FALSE,10,3,0.4,NA,NA,99.1,0.5,66.7
"141","TrmpExHum","Pastos_21","Canthon sp.09H",FALSE,11,2,0.2,NA,NA,99.3,0.3,73.3
"142","TrmpExHum","Pastos_21","Canthon subhyalinus",FALSE,12,2,0.2,NA,NA,99.5,0.3,80
"143","TrmpExHum","Pastos_21","Sylvicanthon aequinoctialis",FALSE,13,2,0.2,NA,NA,99.8,0.3,86.7
"144","TrmpExHum","Pastos_21","Pseudocanthon xanthurus",FALSE,14,1,0.1,NA,NA,99.9,0,93.3
"145","TrmpExHum","Pastos_21","Uroxys sp.02H",FALSE,15,1,0.1,NA,NA,100,0,100
