"","samplingProtocol","Grouping","species","labelit","rank","abundance","proportion","plower","pupper","accumfreq","logabun","rankfreq"
"70","TrmpExHum","Herbazal","Canthon juvencus",FALSE,8,94,2,NA,NA,92.6,2,34.8
"71","TrmpExHum","Herbazal","Coprophanaeus gamezi",FALSE,9,85,1.8,NA,NA,94.4,1.9,39.1
"72","TrmpExHum","Herbazal","Canthon sp.10H",FALSE,10,79,1.7,NA,NA,96.1,1.9,43.5
"73","TrmpExHum","Herbazal","Canthon sp.06H",FALSE,11,52,1.1,NA,NA,97.2,1.7,47.8
"74","TrmpExHum","Herbazal","Uroxys sp.02H",FALSE,12,35,0.7,NA,NA,98,1.5,52.2
"75","TrmpExHum","Herbazal","Deltochilum guildingii",FALSE,13,31,0.7,NA,NA,98.6,1.5,56.5
"76","TrmpExHum","Herbazal","Canthidium sp.01H",FALSE,14,26,0.6,NA,NA,99.2,1.4,60.9
"77","TrmpExHum","Herbazal","Canthon sp.05H",FALSE,15,15,0.3,NA,NA,99.5,1.2,65.2
"78","TrmpExHum","Herbazal","Dichotomius sp.03H",FALSE,16,9,0.2,NA,NA,99.7,1,69.6
"79","TrmpExHum","Herbazal","Pseudocanthon xanthurus",FALSE,17,7,0.1,NA,NA,99.8,0.8,73.9
"80","TrmpExHum","Herbazal","Coprophanaeus corythus",FALSE,18,2,0,NA,NA,99.9,0.3,78.3
"81","TrmpExHum","Herbazal","Uroxys sp.05H",FALSE,19,2,0,NA,NA,99.9,0.3,82.6
"82","TrmpExHum","Herbazal","Canthidium sp.02H",FALSE,20,1,0,NA,NA,99.9,0,87
"83","TrmpExHum","Herbazal","Canthon subhyalinus",FALSE,21,1,0,NA,NA,100,0,91.3
"84","TrmpExHum","Herbazal","Canthon lituratus",FALSE,22,1,0,NA,NA,100,0,95.7
"85","TrmpExHum","Herbazal","Sulcophanaeus steinheili",FALSE,23,1,0,NA,NA,100,0,100
"86","TrmpExHum","Pastos","Onthophagus marginicollis",TRUE,1,557,65.2,NA,NA,65.2,2.7,6.7
"87","TrmpExHum","Pastos","Onthophagus sp.01H",TRUE,2,136,15.9,NA,NA,81.1,2.1,13.3
"88","TrmpExHum","Pastos","Dichotomius agenor",TRUE,3,79,9.3,NA,NA,90.4,1.9,20
"89","TrmpExHum","Pastos","Eurysternus mexicanus",FALSE,4,21,2.5,NA,NA,92.9,1.3,26.7
"90","TrmpExHum","Pastos","Canthon juvencus",FALSE,5,17,2,NA,NA,94.8,1.2,33.3
"91","TrmpExHum","Pastos","Canthon septemmaculatus",FALSE,6,10,1.2,NA,NA,96,1,40
"92","TrmpExHum","Pastos","Onthophagus lebasi",FALSE,7,9,1.1,NA,NA,97.1,1,46.7
"93","TrmpExHum","Pastos","Canthon sp.10H",FALSE,8,8,0.9,NA,NA,98,0.9,53.3
"94","TrmpExHum","Pastos","Digitonthophagus gazella",FALSE,9,6,0.7,NA,NA,98.7,0.8,60
"95","TrmpExHum","Pastos","Canthon lituratus",FALSE,10,3,0.4,NA,NA,99.1,0.5,66.7
"96","TrmpExHum","Pastos","Canthon sp.09H",FALSE,11,2,0.2,NA,NA,99.3,0.3,73.3
"97","TrmpExHum","Pastos","Canthon subhyalinus",FALSE,12,2,0.2,NA,NA,99.5,0.3,80
"98","TrmpExHum","Pastos","Sylvicanthon aequinoctialis",FALSE,13,2,0.2,NA,NA,99.8,0.3,86.7
"99","TrmpExHum","Pastos","Pseudocanthon xanthurus",FALSE,14,1,0.1,NA,NA,99.9,0,93.3
"100","TrmpExHum","Pastos","Uroxys sp.02H",FALSE,15,1,0.1,NA,NA,100,0,100
