"","samplingProtocol","Grouping","species","labelit","rank","abundance","proportion","plower","pupper","accumfreq","logabun","rankfreq"
"58","Arrastre","Kale","Cyphocharax magdalenae",FALSE,21,15,1.1,NA,NA,92.9,1.2,47.7
"59","Arrastre","Kale","Rivulus xi",FALSE,22,14,1,NA,NA,93.9,1.1,50
"60","Arrastre","Kale","Trachelyopterus insignis",FALSE,23,13,0.9,NA,NA,94.8,1.1,52.3
"61","Arrastre","Kale","Hoplosternum magdalenae",FALSE,24,10,0.7,NA,NA,95.5,1,54.5
"62","Arrastre","Kale","Bunocephalus colombianus",FALSE,25,9,0.6,NA,NA,96.2,1,56.8
"63","Arrastre","Kale","Caquetaia kraussii",FALSE,26,9,0.6,NA,NA,96.8,1,59.1
"64","Arrastre","Kale","Apteronotus milesi",FALSE,27,8,0.6,NA,NA,97.4,0.9,61.4
"65","Arrastre","Kale","Hoplias malabaricus",FALSE,28,5,0.4,NA,NA,97.8,0.7,63.6
"66","Arrastre","Kale","Saccoderma hastata",FALSE,29,4,0.3,NA,NA,98.1,0.6,65.9
"67","Arrastre","Kale","Astyanax yariguies",FALSE,30,4,0.3,NA,NA,98.3,0.6,68.2
"68","Arrastre","Kale","Astyanax sp. 1",FALSE,31,4,0.3,NA,NA,98.6,0.6,70.5
"69","Arrastre","Kale","Pseudopimelodus atricaudus",FALSE,32,4,0.3,NA,NA,98.9,0.6,72.7
"70","Arrastre","Kale","Cynopotamus magdalenae",FALSE,33,3,0.2,NA,NA,99.1,0.5,75
"71","Arrastre","Kale","Pimelodus yuma",FALSE,34,2,0.1,NA,NA,99.3,0.3,77.3
"72","Arrastre","Kale","Gephyrocharax melanocheir",FALSE,35,1,0.1,NA,NA,99.4,0,79.5
"73","Arrastre","Kale","Kronoheros umbrifer",FALSE,36,1,0.1,NA,NA,99.4,0,81.8
"74","Arrastre","Kale","Sternopygus aequilabiatus",FALSE,37,1,0.1,NA,NA,99.5,0,84.1
"75","Arrastre","Kale","Prochilodus magdalenae",FALSE,38,1,0.1,NA,NA,99.6,0,86.4
"76","Arrastre","Kale","Megalonema xanthum",FALSE,39,1,0.1,NA,NA,99.6,0,88.6
"77","Arrastre","Kale","Microgenys minuta",FALSE,40,1,0.1,NA,NA,99.7,0,90.9
"78","Arrastre","Kale","Rhamdia guatemalensis",FALSE,41,1,0.1,NA,NA,99.8,0,93.2
"79","Arrastre","Kale","Apteronotus mariae",FALSE,42,1,0.1,NA,NA,99.9,0,95.5
"80","Arrastre","Kale","Triportheus magdalenae",FALSE,43,1,0.1,NA,NA,99.9,0,97.7
"81","Arrastre","Kale","Curimata mivartii",FALSE,44,1,0.1,NA,NA,100,0,100
"82","Arrastre","Platero","Hyphessobrycon natagaima",TRUE,1,404,18.8,NA,NA,18.8,2.6,2.3
"83","Arrastre","Platero","Astyanax magdalenae",TRUE,2,254,11.8,NA,NA,30.7,2.4,4.7
"84","Arrastre","Platero","Argopleura magdalenensis",TRUE,3,191,8.9,NA,NA,39.6,2.3,7
"85","Arrastre","Platero","Poecilia caucana",FALSE,4,163,7.6,NA,NA,47.2,2.2,9.3
"86","Arrastre","Platero","Gephyrocharax melanocheir",FALSE,5,139,6.5,NA,NA,53.6,2.1,11.6
"87","Arrastre","Platero","Nanocheirodon insignis",FALSE,6,121,5.6,NA,NA,59.3,2.1,14
"88","Arrastre","Platero","Caquetaia kraussii",FALSE,7,86,4,NA,NA,63.3,1.9,16.3
"89","Arrastre","Platero","Characidium zebra",FALSE,8,80,3.7,NA,NA,67,1.9,18.6
"90","Arrastre","Platero","Andinoacara latifrons",FALSE,9,79,3.7,NA,NA,70.7,1.9,20.9
"91","Arrastre","Platero","Roeboides dayi",FALSE,10,70,3.3,NA,NA,74,1.8,23.3
"92","Arrastre","Platero","Saccoderma hastata",FALSE,11,62,2.9,NA,NA,76.8,1.8,25.6
"93","Arrastre","Platero","Rivulus xi",FALSE,12,46,2.1,NA,NA,79,1.7,27.9
"94","Arrastre","Platero","Astyanax sp. 1",FALSE,13,44,2.1,NA,NA,81,1.6,30.2
"95","Arrastre","Platero","Rineloricaria magdalenae",FALSE,14,39,1.8,NA,NA,82.9,1.6,32.6
"96","Arrastre","Platero","Pimelodus yuma",FALSE,15,37,1.7,NA,NA,84.6,1.6,34.9
"97","Arrastre","Platero","Hoplosternum magdalenae",FALSE,16,34,1.6,NA,NA,86.2,1.5,37.2
"98","Arrastre","Platero","Gasteropelecus maculatus",FALSE,17,33,1.5,NA,NA,87.7,1.5,39.5
"99","Arrastre","Platero","Eigenmannia camposi",FALSE,18,33,1.5,NA,NA,89.2,1.5,41.9
"100","Arrastre","Platero","Brachyhypopomus occidentalis",FALSE,19,26,1.2,NA,NA,90.4,1.4,44.2
"101","Arrastre","Platero","Cyphocharax magdalenae",FALSE,20,25,1.2,NA,NA,91.6,1.4,46.5
"102","Arrastre","Platero","Ctenolucius hujeta",FALSE,21,25,1.2,NA,NA,92.8,1.4,48.8
"103","Arrastre","Platero","Creagrutus magdalenae",FALSE,22,24,1.1,NA,NA,93.9,1.4,51.2
"104","Arrastre","Platero","Astyanax sp. 2",FALSE,23,23,1.1,NA,NA,95,1.4,53.5
"105","Arrastre","Platero","Triportheus magdalenae",FALSE,24,12,0.6,NA,NA,95.5,1.1,55.8
"106","Arrastre","Platero","Ancistrus caucanus",FALSE,25,12,0.6,NA,NA,96.1,1.1,58.1
"107","Arrastre","Platero","Sturisomatichthys aureus",FALSE,26,12,0.6,NA,NA,96.6,1.1,60.5
"108","Arrastre","Platero","Trichopodus pectoralis",FALSE,27,9,0.4,NA,NA,97.1,1,62.8
"109","Arrastre","Platero","Astyanax filiferus",FALSE,28,9,0.4,NA,NA,97.5,1,65.1
"110","Arrastre","Platero","Bunocephalus colombianus",FALSE,29,8,0.4,NA,NA,97.9,0.9,67.4
"111","Arrastre","Platero","Hoplias malabaricus",FALSE,30,7,0.3,NA,NA,98.2,0.8,69.8
"112","Arrastre","Platero","Prochilodus magdalenae",FALSE,31,7,0.3,NA,NA,98.5,0.8,72.1
"113","Arrastre","Platero","Rhamdia guatemalensis",FALSE,32,7,0.3,NA,NA,98.8,0.8,74.4
"114","Arrastre","Platero","Megaleporinus muyscorum",FALSE,33,5,0.2,NA,NA,99.1,0.7,76.7
"115","Arrastre","Platero","Trachelyopterus insignis",FALSE,34,4,0.2,NA,NA,99.3,0.6,79.1
"116","Arrastre","Platero","Dasyloricaria filamentosa",FALSE,35,3,0.1,NA,NA,99.4,0.5,81.4
"117","Arrastre","Platero","Synbranchus marmoratus",FALSE,36,3,0.1,NA,NA,99.5,0.5,83.7
"118","Arrastre","Platero","Hypostomus hondae",FALSE,37,3,0.1,NA,NA,99.7,0.5,86
"119","Arrastre","Platero","Apteronotus milesi",FALSE,38,2,0.1,NA,NA,99.8,0.3,88.4
"120","Arrastre","Platero","Characidium sp.",FALSE,39,1,0,NA,NA,99.8,0,90.7
"121","Arrastre","Platero","Leporinus striatus",FALSE,40,1,0,NA,NA,99.9,0,93
"122","Arrastre","Platero","Megalonema xanthum",FALSE,41,1,0,NA,NA,99.9,0,95.3
"123","Arrastre","Platero","Dupouyichthys sapito",FALSE,42,1,0,NA,NA,100,0,97.7
"124","Arrastre","Platero","Cetopsorhamdia molinae",FALSE,43,1,0,NA,NA,100,0,100
"125","Atarraya","Caracterizacion","Astyanax magdalenae",TRUE,1,61,37,NA,NA,37,1.8,6.2
"126","Atarraya","Caracterizacion","Andinoacara latifrons",TRUE,2,32,19.4,NA,NA,56.4,1.5,12.5
"127","Atarraya","Caracterizacion","Cyphocharax magdalenae",TRUE,3,23,13.9,NA,NA,70.3,1.4,18.8
"128","Atarraya","Caracterizacion","Caquetaia kraussii",FALSE,4,12,7.3,NA,NA,77.6,1.1,25
"129","Atarraya","Caracterizacion","Roeboides dayi",FALSE,5,7,4.2,NA,NA,81.8,0.8,31.2
"130","Atarraya","Caracterizacion","Triportheus magdalenae",FALSE,6,6,3.6,NA,NA,85.5,0.8,37.5
"131","Atarraya","Caracterizacion","Rineloricaria magdalenae",FALSE,7,5,3,NA,NA,88.5,0.7,43.8
"132","Atarraya","Caracterizacion","Astyanax filiferus",FALSE,8,5,3,NA,NA,91.5,0.7,50
"133","Atarraya","Caracterizacion","Geophagus steindachneri",FALSE,9,4,2.4,NA,NA,93.9,0.6,56.2
"134","Atarraya","Caracterizacion","Sturisomatichthys aureus",FALSE,10,3,1.8,NA,NA,95.8,0.5,62.5
"135","Atarraya","Caracterizacion","Hoplias malabaricus",FALSE,11,2,1.2,NA,NA,97,0.3,68.8
"136","Atarraya","Caracterizacion","Pimelodus yuma",FALSE,12,1,0.6,NA,NA,97.6,0,75
"137","Atarraya","Caracterizacion","Pimelodella floridablancaensis",FALSE,13,1,0.6,NA,NA,98.2,0,81.2
"138","Atarraya","Caracterizacion","Prochilodus magdalenae",FALSE,14,1,0.6,NA,NA,98.8,0,87.5
"139","Atarraya","Caracterizacion","Cynopotamus magdalenae",FALSE,15,1,0.6,NA,NA,99.4,0,93.8
"140","Atarraya","Caracterizacion","Bunocephalus colombianus",FALSE,16,1,0.6,NA,NA,100,0,100
"141","Atarraya","Kale","Cyphocharax magdalenae",TRUE,1,109,21.5,NA,NA,21.5,2,3.1
"142","Atarraya","Kale","Astyanax magdalenae",TRUE,2,59,11.6,NA,NA,33.1,1.8,6.2
"143","Atarraya","Kale","Andinoacara latifrons",TRUE,3,55,10.8,NA,NA,44,1.7,9.4
"144","Atarraya","Kale","Dasyloricaria filamentosa",FALSE,4,50,9.9,NA,NA,53.8,1.7,12.5
"145","Atarraya","Kale","Hyphessobrycon natagaima",FALSE,5,31,6.1,NA,NA,60,1.5,15.6
"146","Atarraya","Kale","Gasteropelecus maculatus",FALSE,6,29,5.7,NA,NA,65.7,1.5,18.8
"147","Atarraya","Kale","Rhamdia guatemalensis",FALSE,7,26,5.1,NA,NA,70.8,1.4,21.9
"148","Atarraya","Kale","Triportheus magdalenae",FALSE,8,21,4.1,NA,NA,75,1.3,25
"149","Atarraya","Kale","Caquetaia kraussii",FALSE,9,17,3.4,NA,NA,78.3,1.2,28.1
"150","Atarraya","Kale","Trichopodus pectoralis",FALSE,10,16,3.2,NA,NA,81.5,1.2,31.2
"151","Atarraya","Kale","Hoplias malabaricus",FALSE,11,13,2.6,NA,NA,84,1.1,34.4
"152","Atarraya","Kale","Hoplosternum magdalenae",FALSE,12,12,2.4,NA,NA,86.4,1.1,37.5
"153","Atarraya","Kale","Hypostomus hondae",FALSE,13,8,1.6,NA,NA,88,0.9,40.6
"154","Atarraya","Kale","Pimelodus grosskopfii",FALSE,14,8,1.6,NA,NA,89.5,0.9,43.8
"155","Atarraya","Kale","Trichopodus trichopterus",FALSE,15,6,1.2,NA,NA,90.7,0.8,46.9
"156","Atarraya","Kale","Rineloricaria magdalenae",FALSE,16,5,1,NA,NA,91.7,0.7,50
"157","Atarraya","Kale","Trachelyopterus insignis",FALSE,17,5,1,NA,NA,92.7,0.7,53.1
"158","Atarraya","Kale","Pimelodus yuma",FALSE,18,5,1,NA,NA,93.7,0.7,56.2
"159","Atarraya","Kale","Curimata mivartii",FALSE,19,4,0.8,NA,NA,94.5,0.6,59.4
"160","Atarraya","Kale","Ctenolucius hujeta",FALSE,20,4,0.8,NA,NA,95.3,0.6,62.5
"161","Atarraya","Kale","Roeboides dayi",FALSE,21,4,0.8,NA,NA,96.1,0.6,65.6
"162","Atarraya","Kale","Bunocephalus colombianus",FALSE,22,3,0.6,NA,NA,96.6,0.5,68.8
"163","Atarraya","Kale","Astyanax sp. 2",FALSE,23,3,0.6,NA,NA,97.2,0.5,71.9
"164","Atarraya","Kale","Cynopotamus magdalenae",FALSE,24,3,0.6,NA,NA,97.8,0.5,75
"165","Atarraya","Kale","Eigenmannia camposi",FALSE,25,2,0.4,NA,NA,98.2,0.3,78.1
"166","Atarraya","Kale","Megalonema xanthum",FALSE,26,2,0.4,NA,NA,98.6,0.3,81.2
"167","Atarraya","Kale","Prochilodus magdalenae",FALSE,27,2,0.4,NA,NA,99,0.3,84.4
"168","Atarraya","Kale","Sturisomatichthys aureus",FALSE,28,1,0.2,NA,NA,99.2,0,87.5
"169","Atarraya","Kale","Sternopygus aequilabiatus",FALSE,29,1,0.2,NA,NA,99.4,0,90.6
"170","Atarraya","Kale","Potamotrygon magdalenae",FALSE,30,1,0.2,NA,NA,99.6,0,93.8
"171","Atarraya","Kale","Apteronotus mariae",FALSE,31,1,0.2,NA,NA,99.8,0,96.9
"172","Atarraya","Kale","Spatuloricaria gymnogaster",FALSE,32,1,0.2,NA,NA,100,0,100
"173","Atarraya","Platero","Cyphocharax magdalenae",TRUE,1,192,32.3,NA,NA,32.3,2.3,3.8
"174","Atarraya","Platero","Astyanax magdalenae",TRUE,2,169,28.5,NA,NA,60.8,2.2,7.7
"175","Atarraya","Platero","Andinoacara latifrons",TRUE,3,40,6.7,NA,NA,67.5,1.6,11.5
"176","Atarraya","Platero","Astyanax filiferus",FALSE,4,25,4.2,NA,NA,71.7,1.4,15.4
"177","Atarraya","Platero","Pimelodus yuma",FALSE,5,21,3.5,NA,NA,75.3,1.3,19.2
"178","Atarraya","Platero","Gasteropelecus maculatus",FALSE,6,19,3.2,NA,NA,78.5,1.3,23.1
"179","Atarraya","Platero","Rineloricaria magdalenae",FALSE,7,19,3.2,NA,NA,81.6,1.3,26.9
"180","Atarraya","Platero","Triportheus magdalenae",FALSE,8,16,2.7,NA,NA,84.3,1.2,30.8
"181","Atarraya","Platero","Dasyloricaria filamentosa",FALSE,9,15,2.5,NA,NA,86.9,1.2,34.6
"182","Atarraya","Platero","Caquetaia kraussii",FALSE,10,12,2,NA,NA,88.9,1.1,38.5
"183","Atarraya","Platero","Sturisomatichthys aureus",FALSE,11,10,1.7,NA,NA,90.6,1,42.3
"184","Atarraya","Platero","Roeboides dayi",FALSE,12,10,1.7,NA,NA,92.3,1,46.2
"185","Atarraya","Platero","Ancistrus caucanus",FALSE,13,8,1.3,NA,NA,93.6,0.9,50
"186","Atarraya","Platero","Astyanax sp. 1",FALSE,14,7,1.2,NA,NA,94.8,0.8,53.8
"187","Atarraya","Platero","Pimelodus grosskopfii",FALSE,15,7,1.2,NA,NA,96,0.8,57.7
"188","Atarraya","Platero","Hoplias malabaricus",FALSE,16,7,1.2,NA,NA,97.1,0.8,61.5
"189","Atarraya","Platero","Leporinus striatus",FALSE,17,4,0.7,NA,NA,97.8,0.6,65.4
"190","Atarraya","Platero","Trachelyopterus insignis",FALSE,18,3,0.5,NA,NA,98.3,0.5,69.2
"191","Atarraya","Platero","Hypostomus hondae",FALSE,19,3,0.5,NA,NA,98.8,0.5,73.1
"192","Atarraya","Platero","Rhamdia guatemalensis",FALSE,20,1,0.2,NA,NA,99,0,76.9
"193","Atarraya","Platero","Megaleporinus muyscorum",FALSE,21,1,0.2,NA,NA,99.2,0,80.8
"194","Atarraya","Platero","Bunocephalus colombianus",FALSE,22,1,0.2,NA,NA,99.3,0,84.6
"195","Atarraya","Platero","Curimata mivartii",FALSE,23,1,0.2,NA,NA,99.5,0,88.5
"196","Atarraya","Platero","Sorubim cuspicaudus",FALSE,24,1,0.2,NA,NA,99.7,0,92.3
"197","Atarraya","Platero","Cynopotamus magdalenae",FALSE,25,1,0.2,NA,NA,99.8,0,96.2
"198","Atarraya","Platero","Crossoloricaria variegata",FALSE,26,1,0.2,NA,NA,100,0,100
"199","Electropesca","Caracterizacion","Brachyhypopomus occidentalis",TRUE,1,23,17.6,NA,NA,17.6,1.4,4
"200","Electropesca","Caracterizacion","Apteronotus milesi",TRUE,2,20,15.3,NA,NA,32.8,1.3,8
"201","Electropesca","Caracterizacion","Imparfinis usmai",TRUE,3,17,13,NA,NA,45.8,1.2,12
"202","Electropesca","Caracterizacion","Characidium zebra",FALSE,4,14,10.7,NA,NA,56.5,1.1,16
"203","Electropesca","Caracterizacion","Eigenmannia camposi",FALSE,5,13,9.9,NA,NA,66.4,1.1,20
"204","Electropesca","Caracterizacion","Rineloricaria magdalenae",FALSE,6,6,4.6,NA,NA,71,0.8,24
"205","Electropesca","Caracterizacion","Saccoderma hastata",FALSE,7,5,3.8,NA,NA,74.8,0.7,28
"206","Electropesca","Caracterizacion","Hypostomus hondae",FALSE,8,5,3.8,NA,NA,78.6,0.7,32
"207","Electropesca","Caracterizacion","Nanocheirodon insignis",FALSE,9,3,2.3,NA,NA,80.9,0.5,36
"208","Electropesca","Caracterizacion","Trichomycterus sp. 1",FALSE,10,3,2.3,NA,NA,83.2,0.5,40
"209","Electropesca","Caracterizacion","Andinoacara latifrons",FALSE,11,2,1.5,NA,NA,84.7,0.3,44
"210","Electropesca","Caracterizacion","Rhamdia guatemalensis",FALSE,12,2,1.5,NA,NA,86.3,0.3,48
"211","Electropesca","Caracterizacion","Synbranchus marmoratus",FALSE,13,2,1.5,NA,NA,87.8,0.3,52
"212","Electropesca","Caracterizacion","Leporinus striatus",FALSE,14,2,1.5,NA,NA,89.3,0.3,56
"213","Electropesca","Caracterizacion","Astyanax magdalenae",FALSE,15,2,1.5,NA,NA,90.8,0.3,60
"214","Electropesca","Caracterizacion","Sturisomatichthys aureus",FALSE,16,2,1.5,NA,NA,92.4,0.3,64
"215","Electropesca","Caracterizacion","Sternopygus aequilabiatus",FALSE,17,2,1.5,NA,NA,93.9,0.3,68
"216","Electropesca","Caracterizacion","Poecilia caucana",FALSE,18,1,0.8,NA,NA,94.7,0,72
"217","Electropesca","Caracterizacion","Hoplias malabaricus",FALSE,19,1,0.8,NA,NA,95.4,0,76
"218","Electropesca","Caracterizacion","Gephyrocharax melanocheir",FALSE,20,1,0.8,NA,NA,96.2,0,80
"219","Electropesca","Caracterizacion","Rivulus xi",FALSE,21,1,0.8,NA,NA,96.9,0,84
"220","Electropesca","Caracterizacion","Farlowella yarigui",FALSE,22,1,0.8,NA,NA,97.7,0,88
"221","Electropesca","Caracterizacion","Geophagus steindachneri",FALSE,23,1,0.8,NA,NA,98.5,0,92
"222","Electropesca","Caracterizacion","Astyanax sp. 1",FALSE,24,1,0.8,NA,NA,99.2,0,96
"223","Electropesca","Caracterizacion","Roeboides dayi",FALSE,25,1,0.8,NA,NA,100,0,100
"224","Electropesca","Kale","Brachyhypopomus occidentalis",TRUE,1,42,23.2,NA,NA,23.2,1.6,5.6
"225","Electropesca","Kale","Eigenmannia camposi",TRUE,2,30,16.6,NA,NA,39.8,1.5,11.1
"226","Electropesca","Kale","Characidium zebra",TRUE,3,23,12.7,NA,NA,52.5,1.4,16.7
"227","Electropesca","Kale","Rivulus xi",FALSE,4,19,10.5,NA,NA,63,1.3,22.2
"228","Electropesca","Kale","Apteronotus milesi",FALSE,5,12,6.6,NA,NA,69.6,1.1,27.8
"229","Electropesca","Kale","Poecilia caucana",FALSE,6,12,6.6,NA,NA,76.2,1.1,33.3
"230","Electropesca","Kale","Andinoacara latifrons",FALSE,7,9,5,NA,NA,81.2,1,38.9
"231","Electropesca","Kale","Nanocheirodon insignis",FALSE,8,7,3.9,NA,NA,85.1,0.8,44.4
"232","Electropesca","Kale","Ancistrus caucanus",FALSE,9,7,3.9,NA,NA,89,0.8,50
"233","Electropesca","Kale","Rineloricaria magdalenae",FALSE,10,6,3.3,NA,NA,92.3,0.8,55.6
"234","Electropesca","Kale","Kronoheros umbrifer",FALSE,11,4,2.2,NA,NA,94.5,0.6,61.1
"235","Electropesca","Kale","Rhamdia guatemalensis",FALSE,12,2,1.1,NA,NA,95.6,0.3,66.7
"236","Electropesca","Kale","Hyphessobrycon natagaima",FALSE,13,2,1.1,NA,NA,96.7,0.3,72.2
"237","Electropesca","Kale","Saccoderma hastata",FALSE,14,2,1.1,NA,NA,97.8,0.3,77.8
"238","Electropesca","Kale","Hoplosternum magdalenae",FALSE,15,1,0.6,NA,NA,98.3,0,83.3
"239","Electropesca","Kale","Imparfinis usmai",FALSE,16,1,0.6,NA,NA,98.9,0,88.9
"240","Electropesca","Kale","Synbranchus marmoratus",FALSE,17,1,0.6,NA,NA,99.4,0,94.4
"241","Electropesca","Kale","Astyanax yariguies",FALSE,18,1,0.6,NA,NA,100,0,100
"242","Electropesca","Platero","Characidium zebra",TRUE,1,199,18.8,NA,NA,18.8,2.3,2.8
"243","Electropesca","Platero","Brachyhypopomus occidentalis",TRUE,2,158,15,NA,NA,33.8,2.2,5.6
"244","Electropesca","Platero","Poecilia caucana",TRUE,3,128,12.1,NA,NA,45.9,2.1,8.3
"245","Electropesca","Platero","Rivulus xi",FALSE,4,119,11.3,NA,NA,57.2,2.1,11.1
"246","Electropesca","Platero","Gephyrocharax melanocheir",FALSE,5,69,6.5,NA,NA,63.7,1.8,13.9
"247","Electropesca","Platero","Imparfinis usmai",FALSE,6,66,6.2,NA,NA,70,1.8,16.7
"248","Electropesca","Platero","Sturisomatichthys aureus",FALSE,7,54,5.1,NA,NA,75.1,1.7,19.4
"249","Electropesca","Platero","Eigenmannia camposi",FALSE,8,38,3.6,NA,NA,78.7,1.6,22.2
"250","Electropesca","Platero","Caquetaia kraussii",FALSE,9,24,2.3,NA,NA,81,1.4,25
