"","samplingProtocol","Grouping","species","labelit","rank","abundance","proportion","plower","pupper","accumfreq","logabun","rankfreq"
"200","Electropesca","Caño","Pimelodella floridablancaensis",FALSE,23,1,0.4,NA,NA,99.6,0,95.8
"201","Electropesca","Caño","Trichopodus trichopterus",FALSE,24,1,0.4,NA,NA,100,0,100
"202","Electropesca","Quebrada","Brachyhypopomus occidentalis",TRUE,1,206,18.1,NA,NA,18.1,2.3,2.9
"203","Electropesca","Quebrada","Characidium zebra",TRUE,2,194,17,NA,NA,35.1,2.3,5.9
"204","Electropesca","Quebrada","Rivulus xi",TRUE,3,125,11,NA,NA,46.1,2.1,8.8
"205","Electropesca","Quebrada","Poecilia caucana",FALSE,4,112,9.8,NA,NA,56,2,11.8
"206","Electropesca","Quebrada","Eigenmannia camposi",FALSE,5,70,6.2,NA,NA,62.1,1.8,14.7
"207","Electropesca","Quebrada","Gephyrocharax melanocheir",FALSE,6,69,6.1,NA,NA,68.2,1.8,17.6
"208","Electropesca","Quebrada","Imparfinis usmai",FALSE,7,61,5.4,NA,NA,73.6,1.8,20.6
"209","Electropesca","Quebrada","Sturisomatichthys aureus",FALSE,8,56,4.9,NA,NA,78.5,1.7,23.5
"210","Electropesca","Quebrada","Apteronotus milesi",FALSE,9,41,3.6,NA,NA,82.1,1.6,26.5
"211","Electropesca","Quebrada","Ancistrus caucanus",FALSE,10,31,2.7,NA,NA,84.8,1.5,29.4
"212","Electropesca","Quebrada","Caquetaia kraussii",FALSE,11,20,1.8,NA,NA,86.6,1.3,32.4
"213","Electropesca","Quebrada","Andinoacara latifrons",FALSE,12,20,1.8,NA,NA,88.3,1.3,35.3
"214","Electropesca","Quebrada","Rineloricaria magdalenae",FALSE,13,17,1.5,NA,NA,89.8,1.2,38.2
"215","Electropesca","Quebrada","Astyanax magdalenae",FALSE,14,15,1.3,NA,NA,91.1,1.2,41.2
"216","Electropesca","Quebrada","Trichomycterus sp. 1",FALSE,15,15,1.3,NA,NA,92.4,1.2,44.1
"217","Electropesca","Quebrada","Hyphessobrycon natagaima",FALSE,16,10,0.9,NA,NA,93.3,1,47.1
"218","Electropesca","Quebrada","Rhamdia guatemalensis",FALSE,17,10,0.9,NA,NA,94.2,1,50
"219","Electropesca","Quebrada","Sternopygus aequilabiatus",FALSE,18,8,0.7,NA,NA,94.9,0.9,52.9
"220","Electropesca","Quebrada","Creagrutus magdalenae",FALSE,19,8,0.7,NA,NA,95.6,0.9,55.9
"221","Electropesca","Quebrada","Heptapterinae Gen. nov. et sp. nov.",FALSE,20,6,0.5,NA,NA,96.1,0.8,58.8
"222","Electropesca","Quebrada","Nanocheirodon insignis",FALSE,21,6,0.5,NA,NA,96.7,0.8,61.8
"223","Electropesca","Quebrada","Saccoderma hastata",FALSE,22,6,0.5,NA,NA,97.2,0.8,64.7
"224","Electropesca","Quebrada","Hypostomus hondae",FALSE,23,6,0.5,NA,NA,97.7,0.8,67.6
"225","Electropesca","Quebrada","Hoplias malabaricus",FALSE,24,4,0.4,NA,NA,98.1,0.6,70.6
"226","Electropesca","Quebrada","Kronoheros umbrifer",FALSE,25,4,0.4,NA,NA,98.4,0.6,73.5
"227","Electropesca","Quebrada","Trichomycterus sp. 2",FALSE,26,4,0.4,NA,NA,98.8,0.6,76.5
"228","Electropesca","Quebrada","Synbranchus marmoratus",FALSE,27,3,0.3,NA,NA,99,0.5,79.4
"229","Electropesca","Quebrada","Roeboides dayi",FALSE,28,3,0.3,NA,NA,99.3,0.5,82.4
"230","Electropesca","Quebrada","Leporinus striatus",FALSE,29,2,0.2,NA,NA,99.5,0.3,85.3
"231","Electropesca","Quebrada","Farlowella yarigui",FALSE,30,2,0.2,NA,NA,99.6,0.3,88.2
"232","Electropesca","Quebrada","Hoplosternum magdalenae",FALSE,31,1,0.1,NA,NA,99.7,0,91.2
"233","Electropesca","Quebrada","Astyanax sp. 1",FALSE,32,1,0.1,NA,NA,99.8,0,94.1
"234","Electropesca","Quebrada","Geophagus steindachneri",FALSE,33,1,0.1,NA,NA,99.9,0,97.1
"235","Electropesca","Quebrada","Gasteropelecus maculatus",FALSE,34,1,0.1,NA,NA,100,0,100
"236","Trasmallo","Caño","Hoplias malabaricus",TRUE,1,6,21.4,NA,NA,21.4,0.8,11.1
"237","Trasmallo","Caño","Ctenolucius hujeta",TRUE,2,5,17.9,NA,NA,39.3,0.7,22.2
"238","Trasmallo","Caño","Caquetaia kraussii",TRUE,3,5,17.9,NA,NA,57.1,0.7,33.3
"239","Trasmallo","Caño","Hyphessobrycon natagaima",FALSE,4,4,14.3,NA,NA,71.4,0.6,44.4
"240","Trasmallo","Caño","Andinoacara latifrons",FALSE,5,2,7.1,NA,NA,78.6,0.3,55.6
"241","Trasmallo","Caño","Trichopodus pectoralis",FALSE,6,2,7.1,NA,NA,85.7,0.3,66.7
"242","Trasmallo","Caño","Trichopodus trichopterus",FALSE,7,2,7.1,NA,NA,92.9,0.3,77.8
"243","Trasmallo","Caño","Rineloricaria magdalenae",FALSE,8,1,3.6,NA,NA,96.4,0,88.9
"244","Trasmallo","Caño","Dasyloricaria filamentosa",FALSE,9,1,3.6,NA,NA,100,0,100
"245","Trasmallo","Ciénaga","Caquetaia kraussii",TRUE,1,4,66.7,NA,NA,66.7,0.6,33.3
"246","Trasmallo","Ciénaga","Ctenolucius hujeta",TRUE,2,1,16.7,NA,NA,83.3,0,66.7
"247","Trasmallo","Ciénaga","Trichopodus pectoralis",TRUE,3,1,16.7,NA,NA,100,0,100
"248","Trasmallo","Quebrada","Hoplias malabaricus",TRUE,1,1,100,NA,NA,100,0,100
