"","samplingProtocol","Grouping","species","labelit","rank","abundance","proportion","plower","pupper","accumfreq","logabun","rankfreq"
"41","Arrastre","CAÑO NEGRO Y AFLUENTES","Bunocephalus colombianus",FALSE,26,1,0.1,NA,NA,99.6,0,86.7
"42","Arrastre","CAÑO NEGRO Y AFLUENTES","Sturisomatichthys aureus",FALSE,27,1,0.1,NA,NA,99.7,0,90
"43","Arrastre","CAÑO NEGRO Y AFLUENTES","Apteronotus milesi",FALSE,28,1,0.1,NA,NA,99.8,0,93.3
"44","Arrastre","CAÑO NEGRO Y AFLUENTES","Hoplosternum magdalenae",FALSE,29,1,0.1,NA,NA,99.9,0,96.7
"45","Arrastre","CAÑO NEGRO Y AFLUENTES","Callichthys oibaensis",FALSE,30,1,0.1,NA,NA,100,0,100
"46","Arrastre","CAÑO RAICERO","Rineloricaria magdalenae",TRUE,1,1,100,NA,NA,100,0,100
"47","Arrastre","CORREDOR","Poecilia caucana",TRUE,1,21,30.9,NA,NA,30.9,1.3,9.1
"48","Arrastre","CORREDOR","Astyanax magdalenae",TRUE,2,15,22.1,NA,NA,52.9,1.2,18.2
"49","Arrastre","CORREDOR","Hyphessobrycon natagaima",TRUE,3,10,14.7,NA,NA,67.6,1,27.3
"50","Arrastre","CORREDOR","Eigenmannia camposi",FALSE,4,4,5.9,NA,NA,73.5,0.6,36.4
"51","Arrastre","CORREDOR","Roeboides dayi",FALSE,5,4,5.9,NA,NA,79.4,0.6,45.5
"52","Arrastre","CORREDOR","Andinoacara latifrons",FALSE,6,3,4.4,NA,NA,83.8,0.5,54.5
"53","Arrastre","CORREDOR","Gasteropelecus maculatus",FALSE,7,3,4.4,NA,NA,88.2,0.5,63.6
"54","Arrastre","CORREDOR","Caquetaia kraussii",FALSE,8,3,4.4,NA,NA,92.6,0.5,72.7
"55","Arrastre","CORREDOR","Cyphocharax magdalenae",FALSE,9,2,2.9,NA,NA,95.6,0.3,81.8
"56","Arrastre","CORREDOR","Rineloricaria magdalenae",FALSE,10,2,2.9,NA,NA,98.5,0.3,90.9
"57","Arrastre","CORREDOR","Rhamdia guatemalensis",FALSE,11,1,1.5,NA,NA,100,0,100
"58","Arrastre","LA MORENA-TRECE","Astyanax magdalenae",TRUE,1,39,20.1,NA,NA,20.1,1.6,4.2
"59","Arrastre","LA MORENA-TRECE","Saccoderma hastata",TRUE,2,36,18.6,NA,NA,38.7,1.6,8.3
"60","Arrastre","LA MORENA-TRECE","Gephyrocharax melanocheir",TRUE,3,27,13.9,NA,NA,52.6,1.4,12.5
"61","Arrastre","LA MORENA-TRECE","Characidium zebra",FALSE,4,20,10.3,NA,NA,62.9,1.3,16.7
"62","Arrastre","LA MORENA-TRECE","Poecilia caucana",FALSE,5,14,7.2,NA,NA,70.1,1.1,20.8
"63","Arrastre","LA MORENA-TRECE","Astyanax sp. 2",FALSE,6,10,5.2,NA,NA,75.3,1,25
"64","Arrastre","LA MORENA-TRECE","Astyanax filiferus",FALSE,7,9,4.6,NA,NA,79.9,1,29.2
"65","Arrastre","LA MORENA-TRECE","Rivulus xi",FALSE,8,7,3.6,NA,NA,83.5,0.8,33.3
"66","Arrastre","LA MORENA-TRECE","Eigenmannia camposi",FALSE,9,5,2.6,NA,NA,86.1,0.7,37.5
"67","Arrastre","LA MORENA-TRECE","Caquetaia kraussii",FALSE,10,3,1.5,NA,NA,87.6,0.5,41.7
"68","Arrastre","LA MORENA-TRECE","Sturisomatichthys aureus",FALSE,11,3,1.5,NA,NA,89.2,0.5,45.8
"69","Arrastre","LA MORENA-TRECE","Ancistrus caucanus",FALSE,12,2,1,NA,NA,90.2,0.3,50
"70","Arrastre","LA MORENA-TRECE","Astyanax sp. 1",FALSE,13,2,1,NA,NA,91.2,0.3,54.2
"71","Arrastre","LA MORENA-TRECE","Geophagus steindachneri",FALSE,14,2,1,NA,NA,92.3,0.3,58.3
"72","Arrastre","LA MORENA-TRECE","Nanocheirodon insignis",FALSE,15,2,1,NA,NA,93.3,0.3,62.5
"73","Arrastre","LA MORENA-TRECE","Hyphessobrycon natagaima",FALSE,16,2,1,NA,NA,94.3,0.3,66.7
"74","Arrastre","LA MORENA-TRECE","Hoplias malabaricus",FALSE,17,2,1,NA,NA,95.4,0.3,70.8
"75","Arrastre","LA MORENA-TRECE","Roeboides dayi",FALSE,18,2,1,NA,NA,96.4,0.3,75
"76","Arrastre","LA MORENA-TRECE","Gasteropelecus maculatus",FALSE,19,2,1,NA,NA,97.4,0.3,79.2
"77","Arrastre","LA MORENA-TRECE","Brachyhypopomus occidentalis",FALSE,20,1,0.5,NA,NA,97.9,0,83.3
"78","Arrastre","LA MORENA-TRECE","Bunocephalus colombianus",FALSE,21,1,0.5,NA,NA,98.5,0,87.5
"79","Arrastre","LA MORENA-TRECE","Rineloricaria magdalenae",FALSE,22,1,0.5,NA,NA,99,0,91.7
"80","Arrastre","LA MORENA-TRECE","Rhamdia guatemalensis",FALSE,23,1,0.5,NA,NA,99.5,0,95.8
"81","Arrastre","LA MORENA-TRECE","Leporinus striatus",FALSE,24,1,0.5,NA,NA,100,0,100
"82","Arrastre","MONTECRISTO-YARIRI","Eigenmannia camposi",TRUE,1,29,17.7,NA,NA,17.7,1.5,6.2
"83","Arrastre","MONTECRISTO-YARIRI","Caquetaia kraussii",TRUE,2,24,14.6,NA,NA,32.3,1.4,12.5
"84","Arrastre","MONTECRISTO-YARIRI","Trichopodus pectoralis",TRUE,3,22,13.4,NA,NA,45.7,1.3,18.8
"85","Arrastre","MONTECRISTO-YARIRI","Astyanax sp. 2",FALSE,4,18,11,NA,NA,56.7,1.3,25
"86","Arrastre","MONTECRISTO-YARIRI","Hyphessobrycon natagaima",FALSE,5,18,11,NA,NA,67.7,1.3,31.2
"87","Arrastre","MONTECRISTO-YARIRI","Rineloricaria magdalenae",FALSE,6,14,8.5,NA,NA,76.2,1.1,37.5
"88","Arrastre","MONTECRISTO-YARIRI","Cyphocharax magdalenae",FALSE,7,11,6.7,NA,NA,82.9,1,43.8
"89","Arrastre","MONTECRISTO-YARIRI","Ctenolucius hujeta",FALSE,8,10,6.1,NA,NA,89,1,50
"90","Arrastre","MONTECRISTO-YARIRI","Astyanax magdalenae",FALSE,9,6,3.7,NA,NA,92.7,0.8,56.2
"91","Arrastre","MONTECRISTO-YARIRI","Andinoacara latifrons",FALSE,10,4,2.4,NA,NA,95.1,0.6,62.5
"92","Arrastre","MONTECRISTO-YARIRI","Astyanax sp. 1",FALSE,11,2,1.2,NA,NA,96.3,0.3,68.8
"93","Arrastre","MONTECRISTO-YARIRI","Prochilodus magdalenae",FALSE,12,2,1.2,NA,NA,97.6,0.3,75
"94","Arrastre","MONTECRISTO-YARIRI","Poecilia caucana",FALSE,13,1,0.6,NA,NA,98.2,0,81.2
"95","Arrastre","MONTECRISTO-YARIRI","Trachelyopterus insignis",FALSE,14,1,0.6,NA,NA,98.8,0,87.5
"96","Arrastre","MONTECRISTO-YARIRI","Roeboides dayi",FALSE,15,1,0.6,NA,NA,99.4,0,93.8
"97","Arrastre","MONTECRISTO-YARIRI","Hoplosternum magdalenae",FALSE,16,1,0.6,NA,NA,100,0,100
"98","Arrastre","RIO MAGDALENA","Creagrutus magdalenae",TRUE,1,93,27.8,NA,NA,27.8,2,3.4
"99","Arrastre","RIO MAGDALENA","Argopleura magdalenensis",TRUE,2,76,22.7,NA,NA,50.4,1.9,6.9
"100","Arrastre","RIO MAGDALENA","Astyanax sp. 1",TRUE,3,35,10.4,NA,NA,60.9,1.5,10.3
"101","Arrastre","RIO MAGDALENA","Pimelodus yuma",FALSE,4,35,10.4,NA,NA,71.3,1.5,13.8
"102","Arrastre","RIO MAGDALENA","Pimelodus grosskopfii",FALSE,5,15,4.5,NA,NA,75.8,1.2,17.2
"103","Arrastre","RIO MAGDALENA","Hemibrycon",FALSE,6,13,3.9,NA,NA,79.7,1.1,20.7
"104","Arrastre","RIO MAGDALENA","Poecilia caucana",FALSE,7,12,3.6,NA,NA,83.3,1.1,24.1
"105","Arrastre","RIO MAGDALENA","Sturisomatichthys aureus",FALSE,8,11,3.3,NA,NA,86.6,1,27.6
"106","Arrastre","RIO MAGDALENA","Pimelodella floridablancaensis",FALSE,9,8,2.4,NA,NA,89,0.9,31
"107","Arrastre","RIO MAGDALENA","Acestrocephalus anomalus",FALSE,10,5,1.5,NA,NA,90.4,0.7,34.5
"108","Arrastre","RIO MAGDALENA","Characidium zebra",FALSE,11,4,1.2,NA,NA,91.6,0.6,37.9
"109","Arrastre","RIO MAGDALENA","Astyanax magdalenae",FALSE,12,3,0.9,NA,NA,92.5,0.5,41.4
"110","Arrastre","RIO MAGDALENA","Ancistrus caucanus",FALSE,13,2,0.6,NA,NA,93.1,0.3,44.8
"111","Arrastre","RIO MAGDALENA","Astyanax sp. 2",FALSE,14,2,0.6,NA,NA,93.7,0.3,48.3
"112","Arrastre","RIO MAGDALENA","Creagrutus affinis",FALSE,15,2,0.6,NA,NA,94.3,0.3,51.7
"113","Arrastre","RIO MAGDALENA","Astyanax filiferus",FALSE,16,2,0.6,NA,NA,94.9,0.3,55.2
"114","Arrastre","RIO MAGDALENA","Hyphessobrycon natagaima",FALSE,17,2,0.6,NA,NA,95.5,0.3,58.6
"115","Arrastre","RIO MAGDALENA","Triportheus magdalenae",FALSE,18,2,0.6,NA,NA,96.1,0.3,62.1
"116","Arrastre","RIO MAGDALENA","Parodon magdalenensis",FALSE,19,2,0.6,NA,NA,96.7,0.3,65.5
"117","Arrastre","RIO MAGDALENA","Crossoloricaria variegata",FALSE,20,2,0.6,NA,NA,97.3,0.3,69
"118","Arrastre","RIO MAGDALENA","Rhamdia guatemalensis",FALSE,21,1,0.3,NA,NA,97.6,0,72.4
"119","Arrastre","RIO MAGDALENA","Saccoderma hastata",FALSE,22,1,0.3,NA,NA,97.9,0,75.9
"120","Arrastre","RIO MAGDALENA","Caquetaia kraussii",FALSE,23,1,0.3,NA,NA,98.2,0,79.3
"121","Arrastre","RIO MAGDALENA","Megaleporinus muyscorum",FALSE,24,1,0.3,NA,NA,98.5,0,82.8
"122","Arrastre","RIO MAGDALENA","Cetopsis othonops",FALSE,25,1,0.3,NA,NA,98.8,0,86.2
"123","Arrastre","RIO MAGDALENA","Characidium boavistae",FALSE,26,1,0.3,NA,NA,99.1,0,89.7
"124","Arrastre","RIO MAGDALENA","Pseudopimelodus atricaudus",FALSE,27,1,0.3,NA,NA,99.4,0,93.1
"125","Arrastre","RIO MAGDALENA","Trichomycterus sp. 2",FALSE,28,1,0.3,NA,NA,99.7,0,96.6
"126","Arrastre","RIO MAGDALENA","Trachelyopterus insignis",FALSE,29,1,0.3,NA,NA,100,0,100
"127","Arrastre","SALADO-MAGDALENA","Saccoderma hastata",TRUE,1,122,23,NA,NA,23,2.1,4.2
"128","Arrastre","SALADO-MAGDALENA","Astyanax sp. 2",TRUE,2,98,18.5,NA,NA,41.5,2,8.3
"129","Arrastre","SALADO-MAGDALENA","Hyphessobrycon natagaima",TRUE,3,84,15.8,NA,NA,57.4,1.9,12.5
"130","Arrastre","SALADO-MAGDALENA","Nanocheirodon insignis",FALSE,4,70,13.2,NA,NA,70.6,1.8,16.7
"131","Arrastre","SALADO-MAGDALENA","Characidium zebra",FALSE,5,68,12.8,NA,NA,83.4,1.8,20.8
"132","Arrastre","SALADO-MAGDALENA","Eigenmannia camposi",FALSE,6,22,4.2,NA,NA,87.5,1.3,25
"133","Arrastre","SALADO-MAGDALENA","Astyanax magdalenae",FALSE,7,18,3.4,NA,NA,90.9,1.3,29.2
"134","Arrastre","SALADO-MAGDALENA","Poecilia caucana",FALSE,8,6,1.1,NA,NA,92.1,0.8,33.3
"135","Arrastre","SALADO-MAGDALENA","Cyphocharax magdalenae",FALSE,9,5,0.9,NA,NA,93,0.7,37.5
"136","Arrastre","SALADO-MAGDALENA","Rineloricaria magdalenae",FALSE,10,5,0.9,NA,NA,94,0.7,41.7
"137","Arrastre","SALADO-MAGDALENA","Ctenolucius hujeta",FALSE,11,4,0.8,NA,NA,94.7,0.6,45.8
"138","Arrastre","SALADO-MAGDALENA","Caquetaia kraussii",FALSE,12,4,0.8,NA,NA,95.5,0.6,50
"139","Arrastre","SALADO-MAGDALENA","Gephyrocharax melanocheir",FALSE,13,4,0.8,NA,NA,96.2,0.6,54.2
"140","Arrastre","SALADO-MAGDALENA","Hoplias malabaricus",FALSE,14,3,0.6,NA,NA,96.8,0.5,58.3
"141","Arrastre","SALADO-MAGDALENA","Prochilodus magdalenae",FALSE,15,3,0.6,NA,NA,97.4,0.5,62.5
"142","Arrastre","SALADO-MAGDALENA","Roeboides dayi",FALSE,16,3,0.6,NA,NA,97.9,0.5,66.7
"143","Arrastre","SALADO-MAGDALENA","Characidium boavistae",FALSE,17,3,0.6,NA,NA,98.5,0.5,70.8
"144","Arrastre","SALADO-MAGDALENA","Gasteropelecus maculatus",FALSE,18,2,0.4,NA,NA,98.9,0.3,75
"145","Arrastre","SALADO-MAGDALENA","Geophagus steindachneri",FALSE,19,1,0.2,NA,NA,99.1,0,79.2
"146","Arrastre","SALADO-MAGDALENA","Creagrutus magdalenae",FALSE,20,1,0.2,NA,NA,99.2,0,83.3
"147","Arrastre","SALADO-MAGDALENA","Brycon moorei",FALSE,21,1,0.2,NA,NA,99.4,0,87.5
"148","Arrastre","SALADO-MAGDALENA","Synbranchus marmoratus",FALSE,22,1,0.2,NA,NA,99.6,0,91.7
"149","Arrastre","SALADO-MAGDALENA","Andinoacara latifrons",FALSE,23,1,0.2,NA,NA,99.8,0,95.8
"150","Arrastre","SALADO-MAGDALENA","Hoplosternum magdalenae",FALSE,24,1,0.2,NA,NA,100,0,100
"151","Arrastre","SOGAMOSITO-PAREDES","Saccoderma hastata",TRUE,1,21,20.8,NA,NA,20.8,1.3,5.9
"152","Arrastre","SOGAMOSITO-PAREDES","Astyanax magdalenae",TRUE,2,17,16.8,NA,NA,37.6,1.2,11.8
"153","Arrastre","SOGAMOSITO-PAREDES","Characidium zebra",TRUE,3,14,13.9,NA,NA,51.5,1.1,17.6
"154","Arrastre","SOGAMOSITO-PAREDES","Andinoacara latifrons",FALSE,4,10,9.9,NA,NA,61.4,1,23.5
"155","Arrastre","SOGAMOSITO-PAREDES","Astyanax sp. 1",FALSE,5,6,5.9,NA,NA,67.3,0.8,29.4
"156","Arrastre","SOGAMOSITO-PAREDES","Sturisomatichthys aureus",FALSE,6,6,5.9,NA,NA,73.3,0.8,35.3
"157","Arrastre","SOGAMOSITO-PAREDES","Rineloricaria magdalenae",FALSE,7,5,5,NA,NA,78.2,0.7,41.2
"158","Arrastre","SOGAMOSITO-PAREDES","Creagrutus affinis",FALSE,8,5,5,NA,NA,83.2,0.7,47.1
"159","Arrastre","SOGAMOSITO-PAREDES","Gephyrocharax melanocheir",FALSE,9,4,4,NA,NA,87.1,0.6,52.9
"160","Arrastre","SOGAMOSITO-PAREDES","Geophagus steindachneri",FALSE,10,3,3,NA,NA,90.1,0.5,58.8
"161","Arrastre","SOGAMOSITO-PAREDES","Roeboides dayi",FALSE,11,3,3,NA,NA,93.1,0.5,64.7
"162","Arrastre","SOGAMOSITO-PAREDES","Poecilia caucana",FALSE,12,2,2,NA,NA,95,0.3,70.6
"163","Arrastre","SOGAMOSITO-PAREDES","Gasteropelecus maculatus",FALSE,13,1,1,NA,NA,96,0,76.5
"164","Arrastre","SOGAMOSITO-PAREDES","Caquetaia kraussii",FALSE,14,1,1,NA,NA,97,0,82.4
"165","Arrastre","SOGAMOSITO-PAREDES","Astyanax filiferus",FALSE,15,1,1,NA,NA,98,0,88.2
"166","Arrastre","SOGAMOSITO-PAREDES","Pimelodella floridablancaensis",FALSE,16,1,1,NA,NA,99,0,94.1
"167","Arrastre","SOGAMOSITO-PAREDES","Hypostomus hondae",FALSE,17,1,1,NA,NA,100,0,100
"168","Atarraya","AGUA BONITA-PAREDES","Astyanax sp. 1",TRUE,1,29,50.9,NA,NA,50.9,1.5,12.5
"169","Atarraya","AGUA BONITA-PAREDES","Astyanax magdalenae",TRUE,2,14,24.6,NA,NA,75.4,1.1,25
"170","Atarraya","AGUA BONITA-PAREDES","Cyphocharax magdalenae",TRUE,3,7,12.3,NA,NA,87.7,0.8,37.5
"171","Atarraya","AGUA BONITA-PAREDES","Geophagus steindachneri",FALSE,4,3,5.3,NA,NA,93,0.5,50
"172","Atarraya","AGUA BONITA-PAREDES","Andinoacara latifrons",FALSE,5,1,1.8,NA,NA,94.7,0,62.5
"173","Atarraya","AGUA BONITA-PAREDES","Gasteropelecus maculatus",FALSE,6,1,1.8,NA,NA,96.5,0,75
"174","Atarraya","AGUA BONITA-PAREDES","Leporinus striatus",FALSE,7,1,1.8,NA,NA,98.2,0,87.5
"175","Atarraya","AGUA BONITA-PAREDES","Roeboides dayi",FALSE,8,1,1.8,NA,NA,100,0,100
"176","Atarraya","CAÑO NEGRO Y AFLUENTES","Cyphocharax magdalenae",TRUE,1,154,43.6,NA,NA,43.6,2.2,5.6
"177","Atarraya","CAÑO NEGRO Y AFLUENTES","Astyanax sp. 2",TRUE,2,48,13.6,NA,NA,57.2,1.7,11.1
"178","Atarraya","CAÑO NEGRO Y AFLUENTES","Andinoacara latifrons",TRUE,3,46,13,NA,NA,70.3,1.7,16.7
"179","Atarraya","CAÑO NEGRO Y AFLUENTES","Gasteropelecus maculatus",FALSE,4,27,7.6,NA,NA,77.9,1.4,22.2
"180","Atarraya","CAÑO NEGRO Y AFLUENTES","Astyanax magdalenae",FALSE,5,27,7.6,NA,NA,85.6,1.4,27.8
"181","Atarraya","CAÑO NEGRO Y AFLUENTES","Rineloricaria magdalenae",FALSE,6,15,4.2,NA,NA,89.8,1.2,33.3
"182","Atarraya","CAÑO NEGRO Y AFLUENTES","Caquetaia kraussii",FALSE,7,14,4,NA,NA,93.8,1.1,38.9
"183","Atarraya","CAÑO NEGRO Y AFLUENTES","Trichopodus pectoralis",FALSE,8,4,1.1,NA,NA,94.9,0.6,44.4
"184","Atarraya","CAÑO NEGRO Y AFLUENTES","Hyphessobrycon natagaima",FALSE,9,3,0.8,NA,NA,95.8,0.5,50
"185","Atarraya","CAÑO NEGRO Y AFLUENTES","Astyanax yariguies",FALSE,10,3,0.8,NA,NA,96.6,0.5,55.6
"186","Atarraya","CAÑO NEGRO Y AFLUENTES","Prochilodus magdalenae",FALSE,11,3,0.8,NA,NA,97.5,0.5,61.1
"187","Atarraya","CAÑO NEGRO Y AFLUENTES","Ctenolucius hujeta",FALSE,12,2,0.6,NA,NA,98,0.3,66.7
"188","Atarraya","CAÑO NEGRO Y AFLUENTES","Trachelyopterus insignis",FALSE,13,2,0.6,NA,NA,98.6,0.3,72.2
"189","Atarraya","CAÑO NEGRO Y AFLUENTES","Geophagus steindachneri",FALSE,14,1,0.3,NA,NA,98.9,0,77.8
"190","Atarraya","CAÑO NEGRO Y AFLUENTES","Eigenmannia camposi",FALSE,15,1,0.3,NA,NA,99.2,0,83.3
"191","Atarraya","CAÑO NEGRO Y AFLUENTES","Dasyloricaria filamentosa",FALSE,16,1,0.3,NA,NA,99.4,0,88.9
"192","Atarraya","CAÑO NEGRO Y AFLUENTES","Oreochromis niloticus",FALSE,17,1,0.3,NA,NA,99.7,0,94.4
"193","Atarraya","CAÑO NEGRO Y AFLUENTES","Roeboides dayi",FALSE,18,1,0.3,NA,NA,100,0,100
"194","Atarraya","CAÑO RAICERO","Hypostomus hondae",TRUE,1,14,56,NA,NA,56,1.1,25
"195","Atarraya","CAÑO RAICERO","Rineloricaria magdalenae",TRUE,2,9,36,NA,NA,92,1,50
"196","Atarraya","CAÑO RAICERO","Hoplosternum magdalenae",TRUE,3,1,4,NA,NA,96,0,75
"197","Atarraya","CAÑO RAICERO","Trichopodus pectoralis",FALSE,4,1,4,NA,NA,100,0,100
"198","Atarraya","CORREDOR","Roeboides dayi",TRUE,1,33,40.7,NA,NA,40.7,1.5,14.3
"199","Atarraya","CORREDOR","Astyanax magdalenae",TRUE,2,29,35.8,NA,NA,76.5,1.5,28.6
"200","Atarraya","CORREDOR","Andinoacara latifrons",TRUE,3,12,14.8,NA,NA,91.4,1.1,42.9
"201","Atarraya","CORREDOR","Caquetaia kraussii",FALSE,4,3,3.7,NA,NA,95.1,0.5,57.1
"202","Atarraya","CORREDOR","Cyphocharax magdalenae",FALSE,5,2,2.5,NA,NA,97.5,0.3,71.4
"203","Atarraya","CORREDOR","Hyphessobrycon natagaima",FALSE,6,1,1.2,NA,NA,98.8,0,85.7
"204","Atarraya","CORREDOR","Gasteropelecus maculatus",FALSE,7,1,1.2,NA,NA,100,0,100
"205","Atarraya","LA MORENA-TRECE","Sturisomatichthys aureus",TRUE,1,46,26,NA,NA,26,1.7,8.3
"206","Atarraya","LA MORENA-TRECE","Astyanax magdalenae",TRUE,2,45,25.4,NA,NA,51.4,1.7,16.7
"207","Atarraya","LA MORENA-TRECE","Ancistrus caucanus",TRUE,3,30,16.9,NA,NA,68.4,1.5,25
"208","Atarraya","LA MORENA-TRECE","Astyanax sp. 1",FALSE,4,25,14.1,NA,NA,82.5,1.4,33.3
"209","Atarraya","LA MORENA-TRECE","Hypostomus hondae",FALSE,5,11,6.2,NA,NA,88.7,1,41.7
"210","Atarraya","LA MORENA-TRECE","Andinoacara latifrons",FALSE,6,8,4.5,NA,NA,93.2,0.9,50
"211","Atarraya","LA MORENA-TRECE","Gasteropelecus maculatus",FALSE,7,4,2.3,NA,NA,95.5,0.6,58.3
"212","Atarraya","LA MORENA-TRECE","Rineloricaria magdalenae",FALSE,8,3,1.7,NA,NA,97.2,0.5,66.7
"213","Atarraya","LA MORENA-TRECE","Oreochromis niloticus",FALSE,9,2,1.1,NA,NA,98.3,0.3,75
"214","Atarraya","LA MORENA-TRECE","Bunocephalus colombianus",FALSE,10,1,0.6,NA,NA,98.9,0,83.3
"215","Atarraya","LA MORENA-TRECE","Caquetaia kraussii",FALSE,11,1,0.6,NA,NA,99.4,0,91.7
"216","Atarraya","LA MORENA-TRECE","Hoplias",FALSE,12,1,0.6,NA,NA,100,0,100
"217","Atarraya","MONTECRISTO-YARIRI","Rineloricaria magdalenae",TRUE,1,49,38.9,NA,NA,38.9,1.7,10
