"","samplingProtocol","Grouping","species","labelit","rank","abundance","proportion","plower","pupper","accumfreq","logabun","rankfreq"
"62","Punto Fijo","Bosque Abierto__A_N_H___1_6_9___A___P_3_","Icterus nigrogularis",FALSE,22,1,2,NA,NA,86.3,0,75.9
"63","Punto Fijo","Bosque Abierto__A_N_H___1_6_9___A___P_3_","Ramphocelus dimidiatus",FALSE,23,1,2,NA,NA,88.2,0,79.3
"64","Punto Fijo","Bosque Abierto__A_N_H___1_6_9___A___P_3_","Dendroplex picus",FALSE,24,1,2,NA,NA,90.2,0,82.8
"65","Punto Fijo","Bosque Abierto__A_N_H___1_6_9___A___P_3_","Furnarius leucopus",FALSE,25,1,2,NA,NA,92.2,0,86.2
"66","Punto Fijo","Bosque Abierto__A_N_H___1_6_9___A___P_3_","Myiarchus crinitus",FALSE,26,1,2,NA,NA,94.1,0,89.7
"67","Punto Fijo","Bosque Abierto__A_N_H___1_6_9___A___P_3_","Chauna chavaria",FALSE,27,1,2,NA,NA,96.1,0,93.1
"68","Punto Fijo","Bosque Abierto__A_N_H___1_6_9___A___P_3_","Leptotila verreauxi",FALSE,28,1,2,NA,NA,98,0,96.6
"69","Punto Fijo","Bosque Abierto__A_N_H___1_6_9___A___P_3_","Tyrannulus elatus",FALSE,29,1,2,NA,NA,100,0,100
"70","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_1_","Columbina talpacoti",TRUE,1,6,14,NA,NA,14,0.8,4.5
"71","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_1_","Pitangus sulphuratus",TRUE,2,4,9.3,NA,NA,23.3,0.6,9.1
"72","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_1_","Melanerpes rubricapillus",TRUE,3,4,9.3,NA,NA,32.6,0.6,13.6
"73","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_1_","Leptotila verreauxi",FALSE,4,4,9.3,NA,NA,41.9,0.6,18.2
"74","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_1_","Sakesphorus canadensis",FALSE,5,3,7,NA,NA,48.8,0.5,22.7
"75","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_1_","Crotophaga ani",FALSE,6,2,4.7,NA,NA,53.5,0.3,27.3
"76","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_1_","Patagioenas cayennensis",FALSE,7,2,4.7,NA,NA,58.1,0.3,31.8
"77","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_1_","Camptostoma obsoletum",FALSE,8,2,4.7,NA,NA,62.8,0.3,36.4
"78","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_1_","Poecilotriccus sylvia",FALSE,9,2,4.7,NA,NA,67.4,0.3,40.9
"79","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_1_","Setophaga petechia",FALSE,10,2,4.7,NA,NA,72.1,0.3,45.5
"80","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_1_","Tyrannulus elatus",FALSE,11,1,2.3,NA,NA,74.4,0,50
"81","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_1_","Sporophila funerea",FALSE,12,1,2.3,NA,NA,76.7,0,54.5
"82","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_1_","Tigrisoma lineatum",FALSE,13,1,2.3,NA,NA,79.1,0,59.1
"83","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_1_","Tyrannus dominicensis",FALSE,14,1,2.3,NA,NA,81.4,0,63.6
"84","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_1_","Icterus nigrogularis",FALSE,15,1,2.3,NA,NA,83.7,0,68.2
"85","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_1_","Hypnelus ruficollis",FALSE,16,1,2.3,NA,NA,86,0,72.7
"86","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_1_","Crotophaga major",FALSE,17,1,2.3,NA,NA,88.4,0,77.3
"87","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_1_","Myiozetetes cayanensis",FALSE,18,1,2.3,NA,NA,90.7,0,81.8
"88","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_1_","Furnarius leucopus",FALSE,19,1,2.3,NA,NA,93,0,86.4
"89","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_1_","Synallaxis candei",FALSE,20,1,2.3,NA,NA,95.3,0,90.9
"90","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_1_","Donacobius atricapilla",FALSE,21,1,2.3,NA,NA,97.7,0,95.5
"91","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_1_","Parkesia noveboracensis",FALSE,22,1,2.3,NA,NA,100,0,100
"92","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_2_","Melanerpes rubricapillus",TRUE,1,11,16.7,NA,NA,16.7,1,4
"93","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_2_","Ortalis garrula",TRUE,2,7,10.6,NA,NA,27.3,0.8,8
"94","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_2_","Campylorhynchus griseus",TRUE,3,7,10.6,NA,NA,37.9,0.8,12
"95","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_2_","Patagioenas cayennensis",FALSE,4,5,7.6,NA,NA,45.5,0.7,16
"96","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_2_","Chrysomus icterocephalus",FALSE,5,4,6.1,NA,NA,51.5,0.6,20
"97","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_2_","Myiozetetes cayanensis",FALSE,6,4,6.1,NA,NA,57.6,0.6,24
"98","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_2_","Saltator coerulescens",FALSE,7,3,4.5,NA,NA,62.1,0.5,28
"99","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_2_","Crotophaga ani",FALSE,8,3,4.5,NA,NA,66.7,0.5,32
"100","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_2_","Tyrannus melancholicus",FALSE,9,2,3,NA,NA,69.7,0.3,36
"101","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_2_","Milvago chimachima",FALSE,10,2,3,NA,NA,72.7,0.3,40
"102","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_2_","Nemosia pileata",FALSE,11,2,3,NA,NA,75.8,0.3,44
"103","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_2_","Furnarius leucopus",FALSE,12,2,3,NA,NA,78.8,0.3,48
"104","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_2_","Pitangus sulphuratus",FALSE,13,2,3,NA,NA,81.8,0.3,52
"105","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_2_","Poecilotriccus sylvia",FALSE,14,1,1.5,NA,NA,83.3,0,56
"106","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_2_","Icterus nigrogularis",FALSE,15,1,1.5,NA,NA,84.8,0,60
"107","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_2_","Camptostoma obsoletum",FALSE,16,1,1.5,NA,NA,86.4,0,64
"108","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_2_","Ardea alba",FALSE,17,1,1.5,NA,NA,87.9,0,68
"109","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_2_","Chloroceryle aenea",FALSE,18,1,1.5,NA,NA,89.4,0,72
"110","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_2_","Tyrannulus elatus",FALSE,19,1,1.5,NA,NA,90.9,0,76
"111","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_2_","Crotophaga major",FALSE,20,1,1.5,NA,NA,92.4,0,80
"112","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_2_","Dryocopus lineatus",FALSE,21,1,1.5,NA,NA,93.9,0,84
"113","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_2_","Colaptes punctigula",FALSE,22,1,1.5,NA,NA,95.5,0,88
"114","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_2_","Leptotila verreauxi",FALSE,23,1,1.5,NA,NA,97,0,92
"115","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_2_","Dendroplex picus",FALSE,24,1,1.5,NA,NA,98.5,0,96
"116","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_2_","Certhiaxis cinnamomeus",FALSE,25,1,1.5,NA,NA,100,0,100
"117","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_3_","Ortalis garrula",TRUE,1,14,19.7,NA,NA,19.7,1.1,3.8
"118","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_3_","Crotophaga ani",TRUE,2,5,7,NA,NA,26.8,0.7,7.7
"119","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_3_","Tyrannus melancholicus",TRUE,3,4,5.6,NA,NA,32.4,0.6,11.5
"120","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_3_","Donacobius atricapilla",FALSE,4,4,5.6,NA,NA,38,0.6,15.4
"121","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_3_","Crotophaga major",FALSE,5,4,5.6,NA,NA,43.7,0.6,19.2
"122","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_3_","Certhiaxis cinnamomeus",FALSE,6,4,5.6,NA,NA,49.3,0.6,23.1
"123","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_3_","Ramphocelus dimidiatus",FALSE,7,3,4.2,NA,NA,53.5,0.5,26.9
"124","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_3_","Columbina talpacoti",FALSE,8,3,4.2,NA,NA,57.7,0.5,30.8
"125","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_3_","Campylorhynchus griseus",FALSE,9,3,4.2,NA,NA,62,0.5,34.6
"126","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_3_","Pitangus sulphuratus",FALSE,10,3,4.2,NA,NA,66.2,0.5,38.5
"127","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_3_","Saltator coerulescens",FALSE,11,3,4.2,NA,NA,70.4,0.5,42.3
"128","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_3_","Patagioenas cayennensis",FALSE,12,2,2.8,NA,NA,73.2,0.3,46.2
"129","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_3_","Icterus nigrogularis",FALSE,13,2,2.8,NA,NA,76.1,0.3,50
"130","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_3_","Psarocolius decumanus",FALSE,14,2,2.8,NA,NA,78.9,0.3,53.8
"131","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_3_","Thraupis episcopus",FALSE,15,2,2.8,NA,NA,81.7,0.3,57.7
"132","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_3_","Myiozetetes cayanensis",FALSE,16,2,2.8,NA,NA,84.5,0.3,61.5
"133","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_3_","Sporophila intermedia",FALSE,17,2,2.8,NA,NA,87.3,0.3,65.4
"134","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_3_","Hypnelus ruficollis",FALSE,18,1,1.4,NA,NA,88.7,0,69.2
"135","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_3_","Pteroglossus torquatus",FALSE,19,1,1.4,NA,NA,90.1,0,73.1
"136","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_3_","Protonotaria citrea",FALSE,20,1,1.4,NA,NA,91.5,0,76.9
"137","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_3_","Chloroceryle amazona",FALSE,21,1,1.4,NA,NA,93,0,80.8
"138","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_3_","Chrysomus icterocephalus",FALSE,22,1,1.4,NA,NA,94.4,0,84.6
"139","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_3_","Camptostoma obsoletum",FALSE,23,1,1.4,NA,NA,95.8,0,88.5
"140","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_3_","Fluvicola pica",FALSE,24,1,1.4,NA,NA,97.2,0,92.3
"141","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_3_","Myiozetetes similis",FALSE,25,1,1.4,NA,NA,98.6,0,96.2
"142","Punto Fijo","Bosque Abierto__A_N_H___1_9_1___A___P_3_","Leptotila verreauxi",FALSE,26,1,1.4,NA,NA,100,0,100
"143","Punto Fijo","Bosque Abierto__A_N_H___1_9_2___A___P_1_","Hirundo rustica",TRUE,1,138,66.7,NA,NA,66.7,2.1,3.6
"144","Punto Fijo","Bosque Abierto__A_N_H___1_9_2___A___P_1_","Eupsittula pertinax",TRUE,2,16,7.7,NA,NA,74.4,1.2,7.1
"145","Punto Fijo","Bosque Abierto__A_N_H___1_9_2___A___P_1_","Columbina talpacoti",TRUE,3,5,2.4,NA,NA,76.8,0.7,10.7
"146","Punto Fijo","Bosque Abierto__A_N_H___1_9_2___A___P_1_","Icterus nigrogularis",FALSE,4,4,1.9,NA,NA,78.7,0.6,14.3
"147","Punto Fijo","Bosque Abierto__A_N_H___1_9_2___A___P_1_","Pitangus sulphuratus",FALSE,5,4,1.9,NA,NA,80.7,0.6,17.9
"148","Punto Fijo","Bosque Abierto__A_N_H___1_9_2___A___P_1_","Jacana jacana",FALSE,6,4,1.9,NA,NA,82.6,0.6,21.4
"149","Punto Fijo","Bosque Abierto__A_N_H___1_9_2___A___P_1_","Fluvicola pica",FALSE,7,3,1.4,NA,NA,84.1,0.5,25
"150","Punto Fijo","Bosque Abierto__A_N_H___1_9_2___A___P_1_","Thraupis episcopus",FALSE,8,3,1.4,NA,NA,85.5,0.5,28.6
"151","Punto Fijo","Bosque Abierto__A_N_H___1_9_2___A___P_1_","Leptotila verreauxi",FALSE,9,3,1.4,NA,NA,87,0.5,32.1
"152","Punto Fijo","Bosque Abierto__A_N_H___1_9_2___A___P_1_","Progne tapera",FALSE,10,3,1.4,NA,NA,88.4,0.5,35.7
"153","Punto Fijo","Bosque Abierto__A_N_H___1_9_2___A___P_1_","Saltator coerulescens",FALSE,11,2,1,NA,NA,89.4,0.3,39.3
"154","Punto Fijo","Bosque Abierto__A_N_H___1_9_2___A___P_1_","Hypnelus ruficollis",FALSE,12,2,1,NA,NA,90.3,0.3,42.9
"155","Punto Fijo","Bosque Abierto__A_N_H___1_9_2___A___P_1_","Milvago chimachima",FALSE,13,2,1,NA,NA,91.3,0.3,46.4
"156","Punto Fijo","Bosque Abierto__A_N_H___1_9_2___A___P_1_","Chrysomus icterocephalus",FALSE,14,2,1,NA,NA,92.3,0.3,50
"157","Punto Fijo","Bosque Abierto__A_N_H___1_9_2___A___P_1_","Ramphocelus dimidiatus",FALSE,15,2,1,NA,NA,93.2,0.3,53.6
"158","Punto Fijo","Bosque Abierto__A_N_H___1_9_2___A___P_1_","Elaenia flavogaster",FALSE,16,2,1,NA,NA,94.2,0.3,57.1
"159","Punto Fijo","Bosque Abierto__A_N_H___1_9_2___A___P_1_","Ardea alba",FALSE,17,1,0.5,NA,NA,94.7,0,60.7
"160","Punto Fijo","Bosque Abierto__A_N_H___1_9_2___A___P_1_","Tachycineta albiventer",FALSE,18,1,0.5,NA,NA,95.2,0,64.3
"161","Punto Fijo","Bosque Abierto__A_N_H___1_9_2___A___P_1_","Protonotaria citrea",FALSE,19,1,0.5,NA,NA,95.7,0,67.9
"162","Punto Fijo","Bosque Abierto__A_N_H___1_9_2___A___P_1_","Certhiaxis cinnamomeus",FALSE,20,1,0.5,NA,NA,96.1,0,71.4
"163","Punto Fijo","Bosque Abierto__A_N_H___1_9_2___A___P_1_","Megaceryle torquata",FALSE,21,1,0.5,NA,NA,96.6,0,75
"164","Punto Fijo","Bosque Abierto__A_N_H___1_9_2___A___P_1_","Quiscalus lugubris",FALSE,22,1,0.5,NA,NA,97.1,0,78.6
"165","Punto Fijo","Bosque Abierto__A_N_H___1_9_2___A___P_1_","Sakesphorus canadensis",FALSE,23,1,0.5,NA,NA,97.6,0,82.1
"166","Punto Fijo","Bosque Abierto__A_N_H___1_9_2___A___P_1_","Euphonia laniirostris",FALSE,24,1,0.5,NA,NA,98.1,0,85.7
"167","Punto Fijo","Bosque Abierto__A_N_H___1_9_2___A___P_1_","Crotophaga ani",FALSE,25,1,0.5,NA,NA,98.6,0,89.3
"168","Punto Fijo","Bosque Abierto__A_N_H___1_9_2___A___P_1_","Patagioenas cayennensis",FALSE,26,1,0.5,NA,NA,99,0,92.9
"169","Punto Fijo","Bosque Abierto__A_N_H___1_9_2___A___P_1_","Furnarius leucopus",FALSE,27,1,0.5,NA,NA,99.5,0,96.4
"170","Punto Fijo","Bosque Abierto__A_N_H___1_9_2___A___P_1_","Ardea cocoi",FALSE,28,1,0.5,NA,NA,100,0,100
"171","Punto Fijo","Bosque Abierto__A_N_H___1_9_2___A___P_2_","Hirundo rustica",TRUE,1,109,48.7,NA,NA,48.7,2,3.2
"172","Punto Fijo","Bosque Abierto__A_N_H___1_9_2___A___P_2_","Jacana jacana",TRUE,2,30,13.4,NA,NA,62.1,1.5,6.5
"173","Punto Fijo","Bosque Abierto__A_N_H___1_9_2___A___P_2_","Quiscalus lugubris",TRUE,3,24,10.7,NA,NA,72.8,1.4,9.7
"174","Punto Fijo","Bosque Abierto__A_N_H___1_9_2___A___P_2_","Fluvicola pica",FALSE,4,7,3.1,NA,NA,75.9,0.8,12.9
"175","Punto Fijo","Bosque Abierto__A_N_H___1_9_2___A___P_2_","Certhiaxis cinnamomeus",FALSE,5,5,2.2,NA,NA,78.1,0.7,16.1
"176","Punto Fijo","Bosque Abierto__A_N_H___1_9_2___A___P_2_","Donacobius atricapilla",FALSE,6,5,2.2,NA,NA,80.4,0.7,19.4
"177","Punto Fijo","Bosque Abierto__A_N_H___1_9_2___A___P_2_","Euphonia laniirostris",FALSE,7,5,2.2,NA,NA,82.6,0.7,22.6
