"","samplingProtocol","Grouping","species","labelit","rank","abundance","proportion","plower","pupper","accumfreq","logabun","rankfreq"
"23","VES","Bosque Ripario","Helicops danieli",FALSE,13,3,1,NA,NA,94.8,0.5,52
"24","VES","Bosque Ripario","Kinosternon scorpioides",FALSE,14,2,0.7,NA,NA,95.4,0.3,56
"25","VES","Bosque Ripario","Leptophis ahaetulla",FALSE,15,2,0.7,NA,NA,96.1,0.3,60
"26","VES","Bosque Ripario","Rhinoclemmys melanosterna",FALSE,16,2,0.7,NA,NA,96.7,0.3,64
"27","VES","Bosque Ripario","Thecadactylus rapicauda",FALSE,17,2,0.7,NA,NA,97.4,0.3,68
"28","VES","Bosque Ripario","Mabuya",FALSE,18,1,0.3,NA,NA,97.7,0,72
"29","VES","Bosque Ripario","Chironius spixii",FALSE,19,1,0.3,NA,NA,98,0,76
"30","VES","Bosque Ripario","Atractus",FALSE,20,1,0.3,NA,NA,98.4,0,80
"31","VES","Bosque Ripario","Ameiva ameiva",FALSE,21,1,0.3,NA,NA,98.7,0,84
"32","VES","Bosque Ripario","Tantilla melanocephala",FALSE,22,1,0.3,NA,NA,99,0,88
"33","VES","Bosque Ripario","Enuliophis sclateri",FALSE,23,1,0.3,NA,NA,99.3,0,92
"34","VES","Bosque Ripario","Mastigodryas boddaerti",FALSE,24,1,0.3,NA,NA,99.7,0,96
"35","VES","Bosque Ripario","Porthidium lansbergii",FALSE,25,1,0.3,NA,NA,100,0,100
"36","VES","Ciénaga","Caiman crocodilus",TRUE,1,10,52.6,NA,NA,52.6,1,20
"37","VES","Ciénaga","Anolis auratus",TRUE,2,5,26.3,NA,NA,78.9,0.7,40
"38","VES","Ciénaga","Leptophis ahaetulla",TRUE,3,2,10.5,NA,NA,89.5,0.3,60
"39","VES","Ciénaga","Anolis tropidogaster",FALSE,4,1,5.3,NA,NA,94.7,0,80
"40","VES","Ciénaga","Thamnodynastes gambotensis",FALSE,5,1,5.3,NA,NA,100,0,100
"41","VES","Herbazal","Caiman crocodilus",TRUE,1,19,32.8,NA,NA,32.8,1.3,7.1
"42","VES","Herbazal","Loxopholis rugiceps",TRUE,2,12,20.7,NA,NA,53.4,1.1,14.3
"43","VES","Herbazal","Anolis auratus",TRUE,3,8,13.8,NA,NA,67.2,0.9,21.4
"44","VES","Herbazal","Cnemidophorus lemniscatus",FALSE,4,4,6.9,NA,NA,74.1,0.6,28.6
"45","VES","Herbazal","Gonatodes albogularis",FALSE,5,3,5.2,NA,NA,79.3,0.5,35.7
"46","VES","Herbazal","Helicops danieli",FALSE,6,2,3.4,NA,NA,82.8,0.3,42.9
"47","VES","Herbazal","Mabuya",FALSE,7,2,3.4,NA,NA,86.2,0.3,50
"48","VES","Herbazal","Corallus ruschenbergerii",FALSE,8,2,3.4,NA,NA,89.7,0.3,57.1
"49","VES","Herbazal","Imantodes cenchoa",FALSE,9,1,1.7,NA,NA,91.4,0,64.3
"50","VES","Herbazal","Anolis tropidogaster",FALSE,10,1,1.7,NA,NA,93.1,0,71.4
"51","VES","Herbazal","Rhinoclemmys melanosterna",FALSE,11,1,1.7,NA,NA,94.8,0,78.6
"52","VES","Herbazal","Tantilla melanocephala",FALSE,12,1,1.7,NA,NA,96.6,0,85.7
"53","VES","Herbazal","Liotyphlops albirostris",FALSE,13,1,1.7,NA,NA,98.3,0,92.9
"54","VES","Herbazal","Thamnodynastes gambotensis",FALSE,14,1,1.7,NA,NA,100,0,100
"55","VES","Pastos","Holcosus festivus",TRUE,1,1,20,NA,NA,20,0,20
"56","VES","Pastos","Thamnodynastes gambotensis",TRUE,2,1,20,NA,NA,40,0,40
"57","VES","Pastos","Pseudoboa neuwiedii",TRUE,3,1,20,NA,NA,60,0,60
"58","VES","Pastos","Gonatodes albogularis",FALSE,4,1,20,NA,NA,80,0,80
"59","VES","Pastos","Epicrates maurus",FALSE,5,1,20,NA,NA,100,0,100
"60","VES","Vías","Anolis auratus",TRUE,1,14,37.8,NA,NA,37.8,1.1,9.1
"61","VES","Vías","Gonatodes albogularis",TRUE,2,6,16.2,NA,NA,54.1,0.8,18.2
"62","VES","Vías","Loxopholis rugiceps",TRUE,3,5,13.5,NA,NA,67.6,0.7,27.3
"63","VES","Vías","Tantilla melanocephala",FALSE,4,2,5.4,NA,NA,73,0.3,36.4
"64","VES","Vías","Caiman crocodilus",FALSE,5,2,5.4,NA,NA,78.4,0.3,45.5
"65","VES","Vías","Mabuya",FALSE,6,2,5.4,NA,NA,83.8,0.3,54.5
"66","VES","Vías","Hemidactylus frenatus",FALSE,7,2,5.4,NA,NA,89.2,0.3,63.6
"67","VES","Vías","Lygophis lineatus",FALSE,8,1,2.7,NA,NA,91.9,0,72.7
"68","VES","Vías","Ameiva bifrontata",FALSE,9,1,2.7,NA,NA,94.6,0,81.8
"69","VES","Vías","Ameiva ameiva",FALSE,10,1,2.7,NA,NA,97.3,0,90.9
"70","VES","Vías","Anolis tropidogaster",FALSE,11,1,2.7,NA,NA,100,0,100
