"","samplingProtocol","Grouping","species","labelit","rank","abundance","proportion","plower","pupper","accumfreq","logabun","rankfreq"
"184","Punto Fijo","Kale","Protonotaria citrea",FALSE,74,11,0.2,NA,NA,93.1,1,43.3
"185","Punto Fijo","Kale","Volatinia jacarina",FALSE,75,11,0.2,NA,NA,93.3,1,43.9
"186","Punto Fijo","Kale","Forpus conspicillatus",FALSE,76,10,0.2,NA,NA,93.5,1,44.4
"187","Punto Fijo","Kale","Dryocopus lineatus",FALSE,77,10,0.2,NA,NA,93.7,1,45
"188","Punto Fijo","Kale","Caracara cheriway",FALSE,78,10,0.2,NA,NA,93.9,1,45.6
"189","Punto Fijo","Kale","Phaethornis anthophilus",FALSE,79,10,0.2,NA,NA,94.1,1,46.2
"190","Punto Fijo","Kale","Campylorhynchus zonatus",FALSE,80,10,0.2,NA,NA,94.3,1,46.8
"191","Punto Fijo","Kale","Troglodytes aedon",FALSE,81,9,0.2,NA,NA,94.4,1,47.4
"192","Punto Fijo","Kale","Veniliornis kirkii",FALSE,82,9,0.2,NA,NA,94.6,1,48
"193","Punto Fijo","Kale","Chaetura",FALSE,83,9,0.2,NA,NA,94.8,1,48.5
"194","Punto Fijo","Kale","Galbula ruficauda",FALSE,84,9,0.2,NA,NA,94.9,1,49.1
"195","Punto Fijo","Kale","Dendrocygna viduata",FALSE,85,8,0.1,NA,NA,95.1,0.9,49.7
"196","Punto Fijo","Kale","Empidonax virescens",FALSE,86,8,0.1,NA,NA,95.2,0.9,50.3
"197","Punto Fijo","Kale","Attila spadiceus",FALSE,87,8,0.1,NA,NA,95.4,0.9,50.9
"198","Punto Fijo","Kale","Dendrocincla fuliginosa",FALSE,88,7,0.1,NA,NA,95.5,0.8,51.5
"199","Punto Fijo","Kale","Sicalis flaveola",FALSE,89,7,0.1,NA,NA,95.6,0.8,52
"200","Punto Fijo","Kale","Falco sparverius",FALSE,90,7,0.1,NA,NA,95.8,0.8,52.6
"201","Punto Fijo","Kale","Ara ararauna",FALSE,91,7,0.1,NA,NA,95.9,0.8,53.2
"202","Punto Fijo","Kale","Setophaga petechia",FALSE,92,7,0.1,NA,NA,96,0.8,53.8
"203","Punto Fijo","Kale","Cathartes aura",FALSE,93,7,0.1,NA,NA,96.2,0.8,54.4
"204","Punto Fijo","Kale","Amazilia tzacatl",FALSE,94,7,0.1,NA,NA,96.3,0.8,55
"205","Punto Fijo","Kale","Myiozetetes similis",FALSE,95,6,0.1,NA,NA,96.4,0.8,55.6
"206","Punto Fijo","Kale","Nycticorax nycticorax",FALSE,96,6,0.1,NA,NA,96.5,0.8,56.1
"207","Punto Fijo","Kale","Tapera naevia",FALSE,97,6,0.1,NA,NA,96.6,0.8,56.7
"208","Punto Fijo","Kale","Leiothlypis peregrina",FALSE,98,6,0.1,NA,NA,96.7,0.8,57.3
"209","Punto Fijo","Kale","Zenaida auriculata",FALSE,99,5,0.1,NA,NA,96.8,0.7,57.9
"210","Punto Fijo","Kale","Tringa solitaria",FALSE,100,5,0.1,NA,NA,96.9,0.7,58.5
"211","Punto Fijo","Kale","Myiarchus crinitus",FALSE,101,5,0.1,NA,NA,97,0.7,59.1
"212","Punto Fijo","Kale","Chlorestes julie",FALSE,102,5,0.1,NA,NA,97.1,0.7,59.6
"213","Punto Fijo","Kale","Rostrhamus sociabilis",FALSE,103,5,0.1,NA,NA,97.2,0.7,60.2
"214","Punto Fijo","Kale","Machetornis rixosa",FALSE,104,5,0.1,NA,NA,97.3,0.7,60.8
"215","Punto Fijo","Kale","Arundinicola leucocephala",FALSE,105,4,0.1,NA,NA,97.4,0.6,61.4
"216","Punto Fijo","Kale","Molothrus bonariensis",FALSE,106,4,0.1,NA,NA,97.4,0.6,62
"217","Punto Fijo","Kale","Celeus loricatus",FALSE,107,4,0.1,NA,NA,97.5,0.6,62.6
"218","Punto Fijo","Kale","Nemosia pileata",FALSE,108,4,0.1,NA,NA,97.6,0.6,63.2
"219","Punto Fijo","Kale","Synallaxis candei",FALSE,109,4,0.1,NA,NA,97.7,0.6,63.7
"220","Punto Fijo","Kale","Myrmeciza longipes",FALSE,110,4,0.1,NA,NA,97.7,0.6,64.3
"221","Punto Fijo","Kale","Chloroceryle amazona",FALSE,111,4,0.1,NA,NA,97.8,0.6,64.9
"222","Punto Fijo","Kale","Pachyramphus cinnamomeus",FALSE,112,4,0.1,NA,NA,97.9,0.6,65.5
"223","Punto Fijo","Kale","Glyphorynchus spirurus",FALSE,113,4,0.1,NA,NA,98,0.6,66.1
"224","Punto Fijo","Kale","Buteo nitidus",FALSE,114,4,0.1,NA,NA,98,0.6,66.7
"225","Punto Fijo","Kale","Saltator maximus",FALSE,115,4,0.1,NA,NA,98.1,0.6,67.3
"226","Punto Fijo","Kale","Amazona",FALSE,116,4,0.1,NA,NA,98.2,0.6,67.8
"227","Punto Fijo","Kale","Mesembrinibis cayennensis",FALSE,117,4,0.1,NA,NA,98.3,0.6,68.4
"228","Punto Fijo","Kale","Sporophila intermedia",FALSE,118,3,0.1,NA,NA,98.3,0.5,69
"229","Punto Fijo","Kale","Phaetusa simplex",FALSE,119,3,0.1,NA,NA,98.4,0.5,69.6
"230","Punto Fijo","Kale","Inezia caudata",FALSE,120,3,0.1,NA,NA,98.4,0.5,70.2
"231","Punto Fijo","Kale","Buteogallus meridionalis",FALSE,121,3,0.1,NA,NA,98.5,0.5,70.8
"232","Punto Fijo","Kale","Piranga rubra",FALSE,122,3,0.1,NA,NA,98.5,0.5,71.3
"233","Punto Fijo","Kale","Parkesia noveboracensis",FALSE,123,3,0.1,NA,NA,98.6,0.5,71.9
"234","Punto Fijo","Kale","Tigrisoma lineatum",FALSE,124,3,0.1,NA,NA,98.6,0.5,72.5
"235","Punto Fijo","Kale","Busarellus nigricollis",FALSE,125,3,0.1,NA,NA,98.7,0.5,73.1
"236","Punto Fijo","Kale","Colinus cristatus",FALSE,126,3,0.1,NA,NA,98.8,0.5,73.7
"237","Punto Fijo","Kale","Tyrannus savana",FALSE,127,3,0.1,NA,NA,98.8,0.5,74.3
"238","Punto Fijo","Kale","Glaucis hirsutus",FALSE,128,3,0.1,NA,NA,98.9,0.5,74.9
"239","Punto Fijo","Kale","Cathartes burrovianus",FALSE,129,3,0.1,NA,NA,98.9,0.5,75.4
"240","Punto Fijo","Kale","Stelgidopteryx ruficollis",FALSE,130,3,0.1,NA,NA,99,0.5,76
"241","Punto Fijo","Kale","Polytmus guainumbi",FALSE,131,2,0,NA,NA,99,0.3,76.6
