"","samplingProtocol","Grouping","species","labelit","rank","abundance","proportion","plower","pupper","accumfreq","logabun","rankfreq"
"41","VES","Kale","Pseudoboa neuwiedii",FALSE,21,2,0.4,NA,NA,94.2,0.3,52.5
"42","VES","Kale","Lepidoblepharis xanthostigma",FALSE,22,2,0.4,NA,NA,94.6,0.3,55
"43","VES","Kale","Thecadactylus rapicauda",FALSE,23,2,0.4,NA,NA,95,0.3,57.5
"44","VES","Kale","Enuliophis sclateri",FALSE,24,2,0.4,NA,NA,95.5,0.3,60
"45","VES","Kale","Anolis",FALSE,25,2,0.4,NA,NA,95.9,0.3,62.5
"46","VES","Kale","Trachemys callirostris",FALSE,26,2,0.4,NA,NA,96.3,0.3,65
"47","VES","Kale","Clelia clelia",FALSE,27,2,0.4,NA,NA,96.8,0.3,67.5
"48","VES","Kale","Chironius spixii",FALSE,28,2,0.4,NA,NA,97.2,0.3,70
"49","VES","Kale","Dendrophidion percarinatum",FALSE,29,2,0.4,NA,NA,97.6,0.3,72.5
"50","VES","Kale","Diploglossus monotropis",FALSE,30,1,0.2,NA,NA,97.8,0,75
"51","VES","Kale","Tantilla melanocephala",FALSE,31,1,0.2,NA,NA,98.1,0,77.5
"52","VES","Kale","Tupinambis cryptus",FALSE,32,1,0.2,NA,NA,98.3,0,80
"53","VES","Kale","Micrurus dumerilii",FALSE,33,1,0.2,NA,NA,98.5,0,82.5
"54","VES","Kale","Porthidium lansbergii",FALSE,34,1,0.2,NA,NA,98.7,0,85
"55","VES","Kale","Lepidoblepharis",FALSE,35,1,0.2,NA,NA,98.9,0,87.5
"56","VES","Kale","Liotyphlops albirostris",FALSE,36,1,0.2,NA,NA,99.1,0,90
"57","VES","Kale","Ameiva ameiva",FALSE,37,1,0.2,NA,NA,99.4,0,92.5
"58","VES","Kale","Rhinoclemmys melanosterna",FALSE,38,1,0.2,NA,NA,99.6,0,95
"59","VES","Kale","Oxybelis aeneus",FALSE,39,1,0.2,NA,NA,99.8,0,97.5
"60","VES","Kale","Oxyrhopus petolarius",FALSE,40,1,0.2,NA,NA,100,0,100
"61","VES","Platero","Basiliscus galeritus",TRUE,1,82,20.1,NA,NA,20.1,1.9,2.9
"62","VES","Platero","Anolis auratus",TRUE,2,60,14.7,NA,NA,34.9,1.8,5.9
"63","VES","Platero","Loxopholis rugiceps",TRUE,3,49,12,NA,NA,46.9,1.7,8.8
"64","VES","Platero","Anolis tropidogaster",FALSE,4,44,10.8,NA,NA,57.7,1.6,11.8
"65","VES","Platero","Caiman crocodilus",FALSE,5,40,9.8,NA,NA,67.6,1.6,14.7
"66","VES","Platero","Gonatodes albogularis",FALSE,6,27,6.6,NA,NA,74.2,1.4,17.6
"67","VES","Platero","Lepidoblepharis xanthostigma",FALSE,7,18,4.4,NA,NA,78.6,1.3,20.6
"68","VES","Platero","Leptodeira annulata",FALSE,8,8,2,NA,NA,80.6,0.9,23.5
"69","VES","Platero","Mabuya",FALSE,9,8,2,NA,NA,82.6,0.9,26.5
"70","VES","Platero","Imantodes cenchoa",FALSE,10,7,1.7,NA,NA,84.3,0.8,29.4
"71","VES","Platero","Kinosternon scorpioides",FALSE,11,7,1.7,NA,NA,86,0.8,32.4
"72","VES","Platero","Chironius spixii",FALSE,12,5,1.2,NA,NA,87.2,0.7,35.3
"73","VES","Platero","Diploglossus monotropis",FALSE,13,5,1.2,NA,NA,88.5,0.7,38.2
"74","VES","Platero","Cnemidophorus lemniscatus",FALSE,14,5,1.2,NA,NA,89.7,0.7,41.2
"75","VES","Platero","Leptophis ahaetulla",FALSE,15,4,1,NA,NA,90.7,0.6,44.1
"76","VES","Platero","Iguana iguana",FALSE,16,4,1,NA,NA,91.6,0.6,47.1
"77","VES","Platero","Rhinoclemmys melanosterna",FALSE,17,4,1,NA,NA,92.6,0.6,50
"78","VES","Platero","Tantilla melanocephala",FALSE,18,4,1,NA,NA,93.6,0.6,52.9
"79","VES","Platero","Corallus ruschenbergerii",FALSE,19,4,1,NA,NA,94.6,0.6,55.9
"80","VES","Platero","Pseudoboa neuwiedii",FALSE,20,3,0.7,NA,NA,95.3,0.5,58.8
"81","VES","Platero","Helicops danieli",FALSE,21,3,0.7,NA,NA,96.1,0.5,61.8
"82","VES","Platero","Sphaerodactylus lineolatus",FALSE,22,2,0.5,NA,NA,96.6,0.3,64.7
"83","VES","Platero","Ameiva bifrontata",FALSE,23,2,0.5,NA,NA,97.1,0.3,67.6
"84","VES","Platero","Thamnodynastes gambotensis",FALSE,24,2,0.5,NA,NA,97.5,0.3,70.6
"85","VES","Platero","Epicrates maurus",FALSE,25,1,0.2,NA,NA,97.8,0,73.5
"86","VES","Platero","Bothrops asper",FALSE,26,1,0.2,NA,NA,98,0,76.5
"87","VES","Platero","Holcosus festivus",FALSE,27,1,0.2,NA,NA,98.3,0,79.4
"88","VES","Platero","Erythrolamprus melanotus",FALSE,28,1,0.2,NA,NA,98.5,0,82.4
"89","VES","Platero","Dendrophidion percarinatum",FALSE,29,1,0.2,NA,NA,98.8,0,85.3
"90","VES","Platero","Micrurus dumerilii",FALSE,30,1,0.2,NA,NA,99,0,88.2
"91","VES","Platero","Mastigodryas boddaerti",FALSE,31,1,0.2,NA,NA,99.3,0,91.2
"92","VES","Platero","Porthidium lansbergii",FALSE,32,1,0.2,NA,NA,99.5,0,94.1
"93","VES","Platero","Lygophis lineatus",FALSE,33,1,0.2,NA,NA,99.8,0,97.1
"94","VES","Platero","Ameiva ameiva",FALSE,34,1,0.2,NA,NA,100,0,100
