"","evenPer","order","observado","estimado","s.e.","LCL","UCL","parentEventID","grp","cmb_smpEf"
"25","_A_N_H___1_0_9___T_._ _E_x_c_._ _H_u_m_a_n_2___2_0_2_1___0_7___1_5_/_2_0_2_1___0_7___1_7_","Species richness",3,5,2.921,3.246,19.244,"ANH_109","TrmpExHum",0.5
"26","_A_N_H___1_0_9___T_._ _E_x_c_._ _H_u_m_a_n_2___2_0_2_1___0_7___1_5_/_2_0_2_1___0_7___1_7_","Shannon diversity",3,7.184,2.423,3,11.933,"ANH_109","TrmpExHum",0.5
"27","_A_N_H___1_0_9___T_._ _E_x_c_._ _H_u_m_a_n_2___2_0_2_1___0_7___1_5_/_2_0_2_1___0_7___1_7_","Simpson diversity",3,3,0.615,3,4.206,"ANH_109","TrmpExHum",0.5
"28","_A_N_H___1_0_9___T_._ _E_x_c_._ _H_u_m_a_n_3___2_0_2_1___0_7___1_5_/_2_0_2_1___0_7___1_7_","Species richness",2,2,0.332,2,2.854,"ANH_109","TrmpExHum",0.5
"29","_A_N_H___1_0_9___T_._ _E_x_c_._ _H_u_m_a_n_3___2_0_2_1___0_7___1_5_/_2_0_2_1___0_7___1_7_","Shannon diversity",1.819,1.966,0.381,1.819,2.713,"ANH_109","TrmpExHum",0.5
"30","_A_N_H___1_0_9___T_._ _E_x_c_._ _H_u_m_a_n_3___2_0_2_1___0_7___1_5_/_2_0_2_1___0_7___1_7_","Simpson diversity",1.69,1.909,0.457,1.69,2.805,"ANH_109","TrmpExHum",0.5
"31","_A_N_H___1_0_9___T_._ _E_x_c_._ _H_u_m_a_n_4___2_0_2_1___0_7___1_5_/_2_0_2_1___0_7___1_7_","Species richness",2,2,0.016,2,2.031,"ANH_109","TrmpExHum",0.5
"32","_A_N_H___1_0_9___T_._ _E_x_c_._ _H_u_m_a_n_4___2_0_2_1___0_7___1_5_/_2_0_2_1___0_7___1_7_","Shannon diversity",2,2.058,0.069,2,2.194,"ANH_109","TrmpExHum",0.5
"33","_A_N_H___1_0_9___T_._ _E_x_c_._ _H_u_m_a_n_4___2_0_2_1___0_7___1_5_/_2_0_2_1___0_7___1_7_","Simpson diversity",2,2.125,0.129,2,2.378,"ANH_109","TrmpExHum",0.5
"34","_A_N_H___1_0_9___T_._ _E_x_c_._ _H_u_m_a_n_6___2_0_2_1___0_7___1_5_/_2_0_2_1___0_7___1_7_","Species richness",2,2,0.359,2,2.98,"ANH_109","TrmpExHum",0.5
"35","_A_N_H___1_0_9___T_._ _E_x_c_._ _H_u_m_a_n_6___2_0_2_1___0_7___1_5_/_2_0_2_1___0_7___1_7_","Shannon diversity",1.96,2.189,0.32,1.96,2.817,"ANH_109","TrmpExHum",0.5
"36","_A_N_H___1_0_9___T_._ _E_x_c_._ _H_u_m_a_n_6___2_0_2_1___0_7___1_5_/_2_0_2_1___0_7___1_7_","Simpson diversity",1.923,2.5,0.552,1.923,3.582,"ANH_109","TrmpExHum",0.5
"37","_A_N_H___1_0_9___T_._ _E_x_c_._ _H_u_m_a_n_7___2_0_2_1___0_7___1_5_/_2_0_2_1___0_7___1_7_","Species richness",2,2,0.472,2,3.585,"ANH_109","TrmpExHum",0.5
"38","_A_N_H___1_0_9___T_._ _E_x_c_._ _H_u_m_a_n_7___2_0_2_1___0_7___1_5_/_2_0_2_1___0_7___1_7_","Shannon diversity",1.293,1.348,0.255,1.293,1.848,"ANH_109","TrmpExHum",0.5
"39","_A_N_H___1_0_9___T_._ _E_x_c_._ _H_u_m_a_n_7___2_0_2_1___0_7___1_5_/_2_0_2_1___0_7___1_7_","Simpson diversity",1.153,1.167,0.181,1.153,1.52,"ANH_109","TrmpExHum",0.5
"40","_A_N_H___1_1_0___T_._ _E_x_c_._ _H_u_m_a_n_7___2_0_2_1___0_7___1_5_/_2_0_2_1___0_7___1_7_","Species richness",7,7.486,1.29,7.029,15.241,"ANH_110","TrmpExHum",0.5
"41","_A_N_H___1_1_0___T_._ _E_x_c_._ _H_u_m_a_n_7___2_0_2_1___0_7___1_5_/_2_0_2_1___0_7___1_7_","Shannon diversity",6.017,6.657,0.741,6.017,8.11,"ANH_110","TrmpExHum",0.5
"42","_A_N_H___1_1_0___T_._ _E_x_c_._ _H_u_m_a_n_7___2_0_2_1___0_7___1_5_/_2_0_2_1___0_7___1_7_","Simpson diversity",5.543,6.398,0.756,5.543,7.879,"ANH_110","TrmpExHum",0.5
"43","_A_N_H___1_1_0___T_._ _E_x_c_._ _H_u_m_a_n_6___2_0_2_1___0_7___1_5_/_2_0_2_1___0_7___1_7_","Species richness",7,7.491,1.303,7.029,15.319,"ANH_110","TrmpExHum",0.5
"44","_A_N_H___1_1_0___T_._ _E_x_c_._ _H_u_m_a_n_6___2_0_2_1___0_7___1_5_/_2_0_2_1___0_7___1_7_","Shannon diversity",4.776,5.082,0.582,4.776,6.222,"ANH_110","TrmpExHum",0.5
"45","_A_N_H___1_1_0___T_._ _E_x_c_._ _H_u_m_a_n_6___2_0_2_1___0_7___1_5_/_2_0_2_1___0_7___1_7_","Simpson diversity",3.967,4.189,0.438,3.967,5.046,"ANH_110","TrmpExHum",0.5
"46","_A_N_H___1_1_0___T_._ _E_x_c_._ _H_u_m_a_n_5___2_0_2_1___0_7___1_5_/_2_0_2_1___0_7___1_7_","Species richness",7,21.25,12.818,10.151,71.446,"ANH_110","TrmpExHum",0.5
"47","_A_N_H___1_1_0___T_._ _E_x_c_._ _H_u_m_a_n_5___2_0_2_1___0_7___1_5_/_2_0_2_1___0_7___1_7_","Shannon diversity",3.153,5.104,2.31,3.153,9.631,"ANH_110","TrmpExHum",0.5
"48","_A_N_H___1_1_0___T_._ _E_x_c_._ _H_u_m_a_n_5___2_0_2_1___0_7___1_5_/_2_0_2_1___0_7___1_7_","Simpson diversity",1.98,2.088,0.699,1.98,3.459,"ANH_110","TrmpExHum",0.5
"49","_A_N_H___1_1_0___T_._ _E_x_c_._ _H_u_m_a_n_4___2_0_2_1___0_7___1_5_/_2_0_2_1___0_7___1_7_","Species richness",6,6.492,1.304,6.029,14.323,"ANH_110","TrmpExHum",0.5
"50","_A_N_H___1_1_0___T_._ _E_x_c_._ _H_u_m_a_n_4___2_0_2_1___0_7___1_5_/_2_0_2_1___0_7___1_7_","Shannon diversity",3.279,3.452,0.445,3.279,4.324,"ANH_110","TrmpExHum",0.5
"51","_A_N_H___1_1_0___T_._ _E_x_c_._ _H_u_m_a_n_4___2_0_2_1___0_7___1_5_/_2_0_2_1___0_7___1_7_","Simpson diversity",2.429,2.491,0.37,2.429,3.217,"ANH_110","TrmpExHum",0.5
"52","_A_N_H___1_1_0___T_._ _E_x_c_._ _H_u_m_a_n_3___2_0_2_1___0_7___1_5_/_2_0_2_1___0_7___1_7_","Species richness",5,5,0.594,5,6.874,"ANH_110","TrmpExHum",0.5
"53","_A_N_H___1_1_0___T_._ _E_x_c_._ _H_u_m_a_n_3___2_0_2_1___0_7___1_5_/_2_0_2_1___0_7___1_7_","Shannon diversity",2.928,3.147,0.528,2.928,4.183,"ANH_110","TrmpExHum",0.5
"54","_A_N_H___1_1_0___T_._ _E_x_c_._ _H_u_m_a_n_3___2_0_2_1___0_7___1_5_/_2_0_2_1___0_7___1_7_","Simpson diversity",2.103,2.186,0.492,2.103,3.15,"ANH_110","TrmpExHum",0.5
"55","_A_N_H___1_1_0___T_._ _E_x_c_._ _H_u_m_a_n_1___2_0_2_1___0_7___1_5_/_2_0_2_1___0_7___1_7_","Species richness",2,2,0.331,2,2.842,"ANH_110","TrmpExHum",0.5
"56","_A_N_H___1_1_0___T_._ _E_x_c_._ _H_u_m_a_n_1___2_0_2_1___0_7___1_5_/_2_0_2_1___0_7___1_7_","Shannon diversity",1.698,1.804,0.338,1.698,2.468,"ANH_110","TrmpExHum",0.5
"57","_A_N_H___1_1_0___T_._ _E_x_c_._ _H_u_m_a_n_1___2_0_2_1___0_7___1_5_/_2_0_2_1___0_7___1_7_","Simpson diversity",1.528,1.636,0.4,1.528,2.42,"ANH_110","TrmpExHum",0.5
"58","_A_N_H___1_1_0___T_._ _E_x_c_._ _H_u_m_a_n_2___2_0_2_1___0_7___1_5_/_2_0_2_1___0_7___1_7_","Species richness",6,6,0.538,6,7.608,"ANH_110","TrmpExHum",0.5
"59","_A_N_H___1_1_0___T_._ _E_x_c_._ _H_u_m_a_n_2___2_0_2_1___0_7___1_5_/_2_0_2_1___0_7___1_7_","Shannon diversity",4.846,5.205,0.493,4.846,6.171,"ANH_110","TrmpExHum",0.5
"60","_A_N_H___1_1_0___T_._ _E_x_c_._ _H_u_m_a_n_2___2_0_2_1___0_7___1_5_/_2_0_2_1___0_7___1_7_","Simpson diversity",4.319,4.757,0.604,4.319,5.94,"ANH_110","TrmpExHum",0.5
"61","_A_N_H___1_1_2___T_._ _E_x_c_._ _H_u_m_a_n_7___2_0_2_1___0_7___1_2_/_2_0_2_1___0_7___1_4_","Species richness",6,13.556,11.033,6.931,67.35,"ANH_112","TrmpExHum",0.5
"62","_A_N_H___1_1_2___T_._ _E_x_c_._ _H_u_m_a_n_7___2_0_2_1___0_7___1_2_/_2_0_2_1___0_7___1_4_","Shannon diversity",3.18,4.552,2.185,3.18,8.835,"ANH_112","TrmpExHum",0.5
"63","_A_N_H___1_1_2___T_._ _E_x_c_._ _H_u_m_a_n_7___2_0_2_1___0_7___1_2_/_2_0_2_1___0_7___1_4_","Simpson diversity",2.132,2.284,0.882,2.132,4.013,"ANH_112","TrmpExHum",0.5
"64","_A_N_H___1_1_2___T_._ _E_x_c_._ _H_u_m_a_n_6___2_0_2_1___0_7___1_2_/_2_0_2_1___0_7___1_4_","Species richness",6,11.647,6.647,6.908,41.117,"ANH_112","TrmpExHum",0.5
"65","_A_N_H___1_1_2___T_._ _E_x_c_._ _H_u_m_a_n_6___2_0_2_1___0_7___1_2_/_2_0_2_1___0_7___1_4_","Shannon diversity",3.834,5.41,1.659,3.834,8.661,"ANH_112","TrmpExHum",0.5
"66","_A_N_H___1_1_2___T_._ _E_x_c_._ _H_u_m_a_n_6___2_0_2_1___0_7___1_2_/_2_0_2_1___0_7___1_4_","Simpson diversity",2.861,3.238,1.049,2.861,5.293,"ANH_112","TrmpExHum",0.5
"67","_A_N_H___1_1_2___T_._ _E_x_c_._ _H_u_m_a_n_5___2_0_2_1___0_7___1_2_/_2_0_2_1___0_7___1_4_","Species richness",2,2,0.465,2,3.569,"ANH_112","TrmpExHum",0.5
"68","_A_N_H___1_1_2___T_._ _E_x_c_._ _H_u_m_a_n_5___2_0_2_1___0_7___1_2_/_2_0_2_1___0_7___1_4_","Shannon diversity",1.458,1.567,0.375,1.458,2.302,"ANH_112","TrmpExHum",0.5
"69","_A_N_H___1_1_2___T_._ _E_x_c_._ _H_u_m_a_n_5___2_0_2_1___0_7___1_2_/_2_0_2_1___0_7___1_4_","Simpson diversity",1.28,1.333,0.338,1.28,1.995,"ANH_112","TrmpExHum",0.5
"70","_A_N_H___1_1_2___T_._ _E_x_c_._ _H_u_m_a_n_4___2_0_2_1___0_7___1_2_/_2_0_2_1___0_7___1_4_","Species richness",8,26.9,15.504,12.633,85.102,"ANH_112","TrmpExHum",0.5
"71","_A_N_H___1_1_2___T_._ _E_x_c_._ _H_u_m_a_n_4___2_0_2_1___0_7___1_2_/_2_0_2_1___0_7___1_4_","Shannon diversity",7.192,23.539,12.479,7.192,47.997,"ANH_112","TrmpExHum",0.5
"72","_A_N_H___1_1_2___T_._ _E_x_c_._ _H_u_m_a_n_4___2_0_2_1___0_7___1_2_/_2_0_2_1___0_7___1_4_","Simpson diversity",6.25,15,12.516,6.25,39.53,"ANH_112","TrmpExHum",0.5
"73","_A_N_H___1_1_2___T_._ _E_x_c_._ _H_u_m_a_n_3___2_0_2_1___0_7___1_2_/_2_0_2_1___0_7___1_4_","Species richness",9,9,0.591,9,10.648,"ANH_112","TrmpExHum",0.5
"74","_A_N_H___1_1_2___T_._ _E_x_c_._ _H_u_m_a_n_3___2_0_2_1___0_7___1_2_/_2_0_2_1___0_7___1_4_","Shannon diversity",7.086,7.735,0.744,7.086,9.194,"ANH_112","TrmpExHum",0.5
"75","_A_N_H___1_1_2___T_._ _E_x_c_._ _H_u_m_a_n_3___2_0_2_1___0_7___1_2_/_2_0_2_1___0_7___1_4_","Simpson diversity",5.76,6.409,0.973,5.76,8.317,"ANH_112","TrmpExHum",0.5
"76","_A_N_H___1_1_2___T_._ _E_x_c_._ _H_u_m_a_n_2___2_0_2_1___0_7___1_2_/_2_0_2_1___0_7___1_4_","Species richness",9,15.09,7.369,9.947,48.17,"ANH_112","TrmpExHum",0.5
"77","_A_N_H___1_1_2___T_._ _E_x_c_._ _H_u_m_a_n_2___2_0_2_1___0_7___1_2_/_2_0_2_1___0_7___1_4_","Shannon diversity",3.408,4.175,1.175,3.408,6.477,"ANH_112","TrmpExHum",0.5
"78","_A_N_H___1_1_2___T_._ _E_x_c_._ _H_u_m_a_n_2___2_0_2_1___0_7___1_2_/_2_0_2_1___0_7___1_4_","Simpson diversity",2.025,2.081,0.481,2.025,3.024,"ANH_112","TrmpExHum",0.5
"79","_A_N_H___1_1_2___T_._ _E_x_c_._ _H_u_m_a_n_1___2_0_2_1___0_7___1_2_/_2_0_2_1___0_7___1_4_","Species richness",6,10.333,6.939,6.476,45.484,"ANH_112","TrmpExHum",0.5
"80","_A_N_H___1_1_2___T_._ _E_x_c_._ _H_u_m_a_n_1___2_0_2_1___0_7___1_2_/_2_0_2_1___0_7___1_4_","Shannon diversity",3.525,4.254,1.03,3.525,6.274,"ANH_112","TrmpExHum",0.5
"81","_A_N_H___1_1_2___T_._ _E_x_c_._ _H_u_m_a_n_1___2_0_2_1___0_7___1_2_/_2_0_2_1___0_7___1_4_","Simpson diversity",2.73,2.925,0.654,2.73,4.208,"ANH_112","TrmpExHum",0.5
"82","_A_N_H___1_1_3___T_._ _E_x_c_._ _H_u_m_a_n_4___2_0_2_1___0_7___1_6_/_2_0_2_1___0_7___1_8_","Species richness",2,2.5,1.107,2.037,8.808,"ANH_113","TrmpExHum",0.5
"83","_A_N_H___1_1_3___T_._ _E_x_c_._ _H_u_m_a_n_4___2_0_2_1___0_7___1_6_/_2_0_2_1___0_7___1_8_","Shannon diversity",2,3.375,1.132,2,5.593,"ANH_113","TrmpExHum",0.5
"84","_A_N_H___1_1_3___T_._ _E_x_c_._ _H_u_m_a_n_4___2_0_2_1___0_7___1_6_/_2_0_2_1___0_7___1_8_","Simpson diversity",2,2,0.434,2,2.851,"ANH_113","TrmpExHum",0.5
"85","_A_N_H___1_1_3___T_._ _E_x_c_._ _H_u_m_a_n_1___2_0_2_1___0_7___1_6_/_2_0_2_1___0_7___1_8_","Species richness",2,2,0.461,2,3.572,"ANH_113","TrmpExHum",0.5
"86","_A_N_H___1_1_3___T_._ _E_x_c_._ _H_u_m_a_n_1___2_0_2_1___0_7___1_6_/_2_0_2_1___0_7___1_8_","Shannon diversity",1.569,1.728,0.426,1.569,2.563,"ANH_113","TrmpExHum",0.5
"87","_A_N_H___1_1_3___T_._ _E_x_c_._ _H_u_m_a_n_1___2_0_2_1___0_7___1_6_/_2_0_2_1___0_7___1_8_","Simpson diversity",1.385,1.5,0.488,1.385,2.457,"ANH_113","TrmpExHum",0.5
"88","_A_N_H___1_1_3___T_._ _E_x_c_._ _H_u_m_a_n_2___2_0_2_1___0_7___1_6_/_2_0_2_1___0_7___1_8_","Species richness",4,5.929,3.618,4.174,25.408,"ANH_113","TrmpExHum",0.5
"89","_A_N_H___1_1_3___T_._ _E_x_c_._ _H_u_m_a_n_2___2_0_2_1___0_7___1_6_/_2_0_2_1___0_7___1_8_","Shannon diversity",1.748,1.937,0.436,1.748,2.791,"ANH_113","TrmpExHum",0.5
"90","_A_N_H___1_1_3___T_._ _E_x_c_._ _H_u_m_a_n_2___2_0_2_1___0_7___1_6_/_2_0_2_1___0_7___1_8_","Simpson diversity",1.347,1.365,0.201,1.347,1.758,"ANH_113","TrmpExHum",0.5
"91","_A_N_H___1_1_3___T_._ _E_x_c_._ _H_u_m_a_n_3___2_0_2_1___0_7___1_6_/_2_0_2_1___0_7___1_8_","Species richness",2,2.5,1.107,2.037,8.808,"ANH_113","TrmpExHum",0.5
"92","_A_N_H___1_1_3___T_._ _E_x_c_._ _H_u_m_a_n_3___2_0_2_1___0_7___1_6_/_2_0_2_1___0_7___1_8_","Shannon diversity",2,3.375,1.044,2,5.422,"ANH_113","TrmpExHum",0.5
"93","_A_N_H___1_1_3___T_._ _E_x_c_._ _H_u_m_a_n_3___2_0_2_1___0_7___1_6_/_2_0_2_1___0_7___1_8_","Simpson diversity",2,2,0.477,2,2.934,"ANH_113","TrmpExHum",0.5
"94","_A_N_H___1_1_3___T_._ _E_x_c_._ _H_u_m_a_n_5___2_0_2_1___0_7___1_6_/_2_0_2_1___0_7___1_8_","Species richness",1,1,0.284,1,1.799,"ANH_113","TrmpExHum",0.5
"95","_A_N_H___1_1_3___T_._ _E_x_c_._ _H_u_m_a_n_5___2_0_2_1___0_7___1_6_/_2_0_2_1___0_7___1_8_","Shannon diversity",1,1,0,1,1,"ANH_113","TrmpExHum",0.5
"96","_A_N_H___1_1_3___T_._ _E_x_c_._ _H_u_m_a_n_5___2_0_2_1___0_7___1_6_/_2_0_2_1___0_7___1_8_","Simpson diversity",1,1,0,1,1,"ANH_113","TrmpExHum",0.5
"97","_A_N_H___1_1_3___T_._ _E_x_c_._ _H_u_m_a_n_6___2_0_2_1___0_7___1_6_/_2_0_2_1___0_7___1_8_","Species richness",2,2,0.46,2,3.596,"ANH_113","TrmpExHum",0.5
"98","_A_N_H___1_1_3___T_._ _E_x_c_._ _H_u_m_a_n_6___2_0_2_1___0_7___1_6_/_2_0_2_1___0_7___1_8_","Shannon diversity",1.649,1.853,0.467,1.649,2.768,"ANH_113","TrmpExHum",0.5
"99","_A_N_H___1_1_3___T_._ _E_x_c_._ _H_u_m_a_n_6___2_0_2_1___0_7___1_6_/_2_0_2_1___0_7___1_8_","Simpson diversity",1.471,1.667,0.591,1.471,2.825,"ANH_113","TrmpExHum",0.5
"100","_A_N_H___1_1_3___T_._ _E_x_c_._ _H_u_m_a_n_7___2_0_2_1___0_7___1_6_/_2_0_2_1___0_7___1_8_","Species richness",2,2,0.466,2,3.572,"ANH_113","TrmpExHum",0.5
"101","_A_N_H___1_1_3___T_._ _E_x_c_._ _H_u_m_a_n_7___2_0_2_1___0_7___1_6_/_2_0_2_1___0_7___1_8_","Shannon diversity",1.417,1.511,0.357,1.417,2.211,"ANH_113","TrmpExHum",0.5
"102","_A_N_H___1_1_3___T_._ _E_x_c_._ _H_u_m_a_n_7___2_0_2_1___0_7___1_6_/_2_0_2_1___0_7___1_8_","Simpson diversity",1.246,1.286,0.285,1.246,1.845,"ANH_113","TrmpExHum",0.5
"103","_A_N_H___1_1_4___T_._ _E_x_c_._ _H_u_m_a_n_1___2_0_2_1___0_7___0_6_/_2_0_2_1___0_7___0_8_","Species richness",6,11.6,6.594,6.9,40.837,"ANH_114","TrmpExHum",0.5
"104","_A_N_H___1_1_4___T_._ _E_x_c_._ _H_u_m_a_n_1___2_0_2_1___0_7___0_6_/_2_0_2_1___0_7___0_8_","Shannon diversity",4.18,6.172,1.949,4.18,9.991,"ANH_114","TrmpExHum",0.5
"105","_A_N_H___1_1_4___T_._ _E_x_c_._ _H_u_m_a_n_1___2_0_2_1___0_7___0_6_/_2_0_2_1___0_7___0_8_","Simpson diversity",3.261,3.889,1.317,3.261,6.471,"ANH_114","TrmpExHum",0.5
"106","_A_N_H___1_1_4___T_._ _E_x_c_._ _H_u_m_a_n_2___2_0_2_1___0_7___0_6_/_2_0_2_1___0_7___0_8_","Species richness",9,16.826,11.416,9.965,72.461,"ANH_114","TrmpExHum",0.5
"107","_A_N_H___1_1_4___T_._ _E_x_c_._ _H_u_m_a_n_2___2_0_2_1___0_7___0_6_/_2_0_2_1___0_7___0_8_","Shannon diversity",5.649,6.729,1.219,5.649,9.118,"ANH_114","TrmpExHum",0.5
"108","_A_N_H___1_1_4___T_._ _E_x_c_._ _H_u_m_a_n_2___2_0_2_1___0_7___0_6_/_2_0_2_1___0_7___0_8_","Simpson diversity",4.62,5.024,0.646,4.62,6.29,"ANH_114","TrmpExHum",0.5
"109","_A_N_H___1_1_4___T_._ _E_x_c_._ _H_u_m_a_n_3___2_0_2_1___0_7___0_6_/_2_0_2_1___0_7___0_8_","Species richness",4,6.8,4.067,4.347,26.584,"ANH_114","TrmpExHum",0.5
"110","_A_N_H___1_1_4___T_._ _E_x_c_._ _H_u_m_a_n_3___2_0_2_1___0_7___0_6_/_2_0_2_1___0_7___0_8_","Shannon diversity",2.055,2.588,0.707,2.055,3.974,"ANH_114","TrmpExHum",0.5
"111","_A_N_H___1_1_4___T_._ _E_x_c_._ _H_u_m_a_n_3___2_0_2_1___0_7___0_6_/_2_0_2_1___0_7___0_8_","Simpson diversity",1.531,1.591,0.489,1.531,2.549,"ANH_114","TrmpExHum",0.5
"112","_A_N_H___1_1_4___T_._ _E_x_c_._ _H_u_m_a_n_4___2_0_2_1___0_7___0_6_/_2_0_2_1___0_7___0_8_","Species richness",8,15.814,11.399,8.964,71.366,"ANH_114","TrmpExHum",0.5
"113","_A_N_H___1_1_4___T_._ _E_x_c_._ _H_u_m_a_n_4___2_0_2_1___0_7___0_6_/_2_0_2_1___0_7___0_8_","Shannon diversity",3.75,4.469,0.986,3.75,6.4,"ANH_114","TrmpExHum",0.5
"114","_A_N_H___1_1_4___T_._ _E_x_c_._ _H_u_m_a_n_4___2_0_2_1___0_7___0_6_/_2_0_2_1___0_7___0_8_","Simpson diversity",2.482,2.573,0.58,2.482,3.71,"ANH_114","TrmpExHum",0.5
"115","_A_N_H___1_1_4___T_._ _E_x_c_._ _H_u_m_a_n_5___2_0_2_1___0_7___0_6_/_2_0_2_1___0_7___0_8_","Species richness",5,5.474,1.263,5.028,13.073,"ANH_114","TrmpExHum",0.5
